"sent_pos","source"
0,"Книги: время перемен Технологическая революция пришлась на кризис отрасли 61-я Франкфуртская книжная ярмарка, на которой я побывала в 2009 году, собрала бесчисленное количество участников со всего света."
1,"Агенты, торговцы книгами, играми и другим издательским продуктом, модные авторы и начинающие иллюстраторы энергично искали работу, признание, короче, рынок сбыта для своих товаров, умений и идей."
2,"В этом году издатели обсуждали многолетнее и долгосрочное падение рынка."
3,"Причём, в отличие от других индустрий, оно связано не только с кризисом и сокращением спроса."
4,"Несмотря на великое множество публичных презентаций и рекламных акций, Франкфуртская ярмарка — это мероприятие профессиональное и коммерческое."
5,"Поэтому речь шла о сохранении и расширении позиций издательской индустрии."
6,"Спасать вроде бы есть что: продажи падают, рынок прямо на глазах захватывают чужаки из интернет-индустрии, главное — такой устойчивый и обжитой издательский мир со сложившимися представлениями об иерархии прямо на глазах меняет очертания."
7,"Перемены, связанные с наступлением букридеров и пиратством, заокеанских компьютерных монстров и новых ценовых реалий, стали центром большинства круглых столов и обсуждений на Франкфуртской ярмарке."
8,"Названия встреч говорят сами за себя: «Заместят ли электронные книги обычные книги?», «Как распространение электронных книг изменяет издательскую индустрию?» и т.д. У издателей сплошные беды Как сказал Джон Сарджент, президент американского издательства McMillan, с удивлением обнаруживший, что 90% самых продаваемых наименований из его каталога бесплатно доступны на пиратских сайтах, «книжная индустрия сейчас находится на той же стадии, в которой музыкальная индустрия находилась перед появлением файлообмена»."
9,"Пираты не единственная и даже не главная угроза."
10,"Google и его библиотечный проект большинство представителей издательской индустрии описывали не иначе как «изменим мир напалмом»."
11,"А поскольку почётным гостем нынешней книжной ярмарки был Китай, то многие приводили цитаты китайских мудрецов, посвящённые правильному методу ведения войны."
12,"Воевать, понятно, будут издатели, в основном европейцы (из 10 крупнейших мировых издательств 7 — европейские), с технологическими компаниями (Google, Amazon), в основном американскими."
13,"Мне понравилась вот эта цитата из китайского мудреца Лао-цзы: «Интеллигентно отвечать даже невеже»."
14,"Понятно, кто тут интеллигенты, а кто слон в посудной лавке."
15,"В своей речи на открытии ярмарки директор испанской издательской группы «Планета», входящей в десятку крупнейших издательств мира, описал работу издателя в попытке доказать, как необходима эта работа для производства книг."
16,"Из проникновенной речи Хесуса Баденеса следовало, что издатели — это небольшая группа трудолюбивых интеллектуалов."
