"sent_pos","source"
0,"Москва моя Мне всегда хочется признаться в любви родному городу, но, как назло, вечно что-то мешает."
1,"Только я проникнусь нежными чувствами к столице, как вдруг дворники принимаются по весне вымазывать ядовитой краской заборы, или без предупреждения снесут старый особняк, или меняется расписание мусоровозов, и грохочущий зловонный ужас въезжает во двор в пять утра."
2,"Или опять что-то новое придумают с городскими парковками и ищи-свищи по штрафстоянкам свою голубу, а то и вовсе в канун каких-нибудь праздников глубокой ночью не подъехать к дому."
3,"Стоишь в час ночи в безнадежной пробке и дивишься, ну что за город такой?.."
4,"Но очаровываться чужими красотами всегда проще."
5,"Тем более, что в некоторых странах Европы городской быт доведен практически до совершенства."
6,"В Берлине, например, на улицах также чисто, как в квартирах и кафе."
7,"От города не возникает ощущения разделения на внешнее и внутреннее, хотя и в Берлине можно нарваться на вывернутые помойкой наружу места."
8,"Но все же почти везде там можно сесть на тротуар, лечь на траву и скамейку и при том, что Унтер-ден-Линден все еще перерыта и перекопана глобальным ремонтом, нигде не пухнет слоями городская пыль и по земле не волочится грязь."
9,"По московским дорогам она волочится практически в любой сезон и в любом виде: сухом, жидком, полужидком и просто потоками, особенно в ноябре."
10,"Да, с одной стороны, у нас не тот климат, что в центральной Европе, но, с другой, нет и привычки орудовать шваброй и тряпкой за пределами своего дома."
11,"Первое, что начинают делать берлинцы после завтрака - как кошка лапой, намывать поверхности своего места обитания."
12,"Трут витрины, выметают тротуар, подъезды моют и стряхивают несуществующую пыль со столов в кафе."
13,"В Москве у нас все еще довольно ограниченно понимание своего личного пространства, мы мыслим малыми формами, поэтому пачка из-под сигарет летит в окно автомобиля, а мир за дверью квартиры кажется враждебным и второстепенным."
14,"Я люблю Москву."
15,"Мне нравится путешествовать, но я понимаю, что никогда и ни с каким другим городом на земле у меня уже не будет такой связи, как с ней."
16,"Будут и есть другие, не хуже и лучше, а просто другие, но связь с родным местом, как пожизненная пуповина."
17,"Я помню этот город ребенком и девицей, в горе и в радости, у меня от Москвы столько микроскопических воспоминаний, которые не воспроизвести и не объяснить постороннему."
18,"Это мой ценный груз, золотой песок, который пока скапливается во мне, а к старости посыплется наружу."
19,"Ведь город - это все-таки не стены, купола, суета, дороги и порядки или беспорядки, проще говоря, бардак."
20,"Город - это то, что ты в нем пережил и переживаешь."
21,"Попробуйте приехать в Париж однажды влюбленным, а в другой раз одиноким."
22,"Уверяю вас, это будут два совершенно разных Парижа, по не зависящим от города обстоятельствам."
23,"И я понимаю что, как ни криви нос от московской грязи и как ни сокрушайся человеческой глупости, жадности и лени, не будет уже другого места в мире, в котором бы я влюблялась, расставалась, защищала диплом, проваливала экзамены, меняла квартиры, встречала и провожала друзей, порой, на время, а бывало, и навсегда."
24,"Не все воспоминания приятны, не все пережитое повторимо, но родной город – это место силы."
25,"Воспринимать его иначе – обесценивать свою жизнь или, возможно, самую главную её часть."
26,"Да, порой любить Москву не просто."
27,"И, вместе с тем, это так просто – любить."
28,"В Москве есть час поливальных машин."
29,"Для тех, кто гуляет или гулял всю ночь до утра, время знакомое."
30,"Оно как-то удивительно врезается в воспоминания, вроде, были и более яркие моменты в жизни, но вот это чувство, когда летом, в предутренних сумерках, с головой, шумящей от сигаретного дыма, вина, музыки и слов, с губами, саднящими от поцелуев, ты выпадаешь из темного царства в реальный мир, как вампир, как заплутавшая летучая мышь – его забыть невозможно."
31,"Идешь, почти на ощупь, щуришься, пытаешься привыкнуть к свету, оглядываешься."
32,"А вокруг остро пахнет утром, распеваются птицы, на улицах пусто и только какой-нибудь одинокий собачник в полудреме бредет за своим беспокойным питомцем."
33,"И где-то, широким маршем через всю улицу, как утренний караул, смывающий прошедшую ночь в портал воспоминаний, идут поливалки."
34,"Это час, когда физически чувствуешь связь с городом."
35,"Еще есть оцепенение воскресного дня."
36,"Я помню, как в районе Котельнической набережной, перекрестки, в будние дни заставленные автомобильным железом, обнажались в выходной."
37,"Пустые дороги казались беззащитными, и на них выходили люди."
38,"И жизнь замирала."
39,"Какое-то провинциальное умиротворение накрывало город."
40,"Как-то сразу становилось заметно, что трава прорастает через растрескавшийся асфальт, а на покосившемся каменном заборе встало дерево."
41,"Где-то во дворе вкусно пахло жареной картошкой, и колокольный звон над крышами нес, уносил, отбрасывал лет на пятьсот назад."
42,"Воскресенье в городе - на любителя."
43,"Все скорости замедляются, напряжение спадает, и в неожиданно наступившей тишине становятся слышны новые звуки: ветер в листве, стук дверей в продуктовом, звон трамвая на мосту."
44,"Прошло время."
45,"Трамвай встал, магазин закрыли, забор с деревом снесли."
46,"Но замедление московских выходных осталось."
47,"Я люблю Москву."
48,"Да, это непростая любовь - через раздражение, сочувствие и порой стыд."
49,"Город, как бумага, все стерпит, и люди между делом умудряются наворотить здесь много глупостей."
50,"Мне жаль, что вымирает и разрушается старая Москва, а на ее месте прорастает полынь, встает безликий жилфонд или стеклянные офисные ульи."
51,"Жаль, что мы мусорим и материмся на каждом шагу."
52,"Я не ханжа и люблю крепкое слово."
53,"Но людей, у которых речь, как песня, из которой слов не выкинешь – единицы."
54,"Остальным, хоть язык в галстук завязывай."
55,"Мат тоже бывает роскошный, полнозвучный и к месту, а бывает жалкий, мелкий, похабный и злой."
56,"Его и слышишь на каждом углу."
