"sent_pos","source"
0,"Очередной скандал с поставками программного обеспечения в школы в рамках Национального проекта «Образование» В рамках проекта «Первая помощь 1.0» по обеспечению российских школ лицензионным программным обеспечением начата рассылка дисков с обновлениями программ для Windows, государство в лице Федерального агентсва по образованию (ФАО) заплатило «УСП Компьюлинк» 97 млн руб. «УСП Компьюлинк» выиграло тендер на проведение этой работы, правда конкурентов в конкурсе у него не было, на это и другие странные обстоятельства в марте обратил внимание Счётной палаты депутат Госдумы Анатолий Грешневиков."
1,"Кроме того, ФАО дополнительно, уже без проведения конкурса, заплатило «УСП Компьюлинк» ещё 17 млн руб. за рассылку по школам дисков «Пакет свободного программного обеспечения для российских школ» (ПСПО), этот пакет программ основан на Linux."
2,"Вместо того, чтобы буквально выполнить заказанное и просто растиражировать готовые диски, «УСП Компьюлинк» либо субподрядчик решили сэкономить и дописали на диски пакета ПСПО дополнительные методические материалы и документацию по СПО, при этом сделали диски непригодными к использованию."
3,"Другими словами, испортили."
4,"В итоге школы как минимум с 10 июня получают бракованные диски с Linux, что наносит серьёзный ущерб репутации как разработчикам «Школьного» дистрибутива, так и свободному программному обеспечению в целом."
5,"Что это — результат головотяпства, злой умысел, знают, видимо, только в «УСП Компьюлинк»."
6,"Одно понятно: без коррупции тут вряд ли обошлось."
7,"Разработчики дистрибутивов ПСПО («Альт Линукс», «Армада») пытаются помочь школам, чем могут и думают, что делать дальше."
8,"В Linux-сообществе звучит много высказываний о привлечении к суду виновных организаций."
9,"«Альт Линукс» в сделанном заявлении расценивает рассылку непригодных к использованию дисков ПСПО во все школы России ударом по всему проекту внедрения ПСПО."
