"sent_pos","source"
0,"Абсурд, ещё абсурд Чего б ещё такого запретить, чтоб роль мою в борьбе со злом отметили потомки?"
1,"Глава столичного Управления наркоконтроля Вячеслав Давыдов поделился с общественностью новыми планами своего ведомства: в целях борьбы с распространением наркомании генерал-майор хочет, ни много ни мало, закрыть все московские клубы, работающие после полуночи."
2,"«Непонятно, почему молодёжь именно ночью проводит своё время, почему бы не сделать (время работы ночных клубов) с 7 вечера до 12», — заявил Давыдов."
3,"Каким образом изменение работы клубов повлияет на борьбу с наркоманией, неясно."
4,"И ведь не всякому нейрохирургу придёт идея лечить мозг через межседалищное отверстие."
5,"Как может изменить привычки наркомана отсутствие мест, где взрослые люди собираются, чтоб пообщаться, потанцевать, скинуть накопившееся напряжение: забыть на некоторое время о непогашенном кредите, отчётах начальству, выяснению отношений с близкими и не очень людьми; неполученной медали за заслуги перед отечеством, высшем образовании, уплывшим из-под носа контрактом — словом, скинуть то, что ежедневно тяготит, отдавшись воле ритмов и энергий."
6,"И главное, совершенно непонятно, при чём тут наркоманы?"
7,"Разумеется, никто не собирается утверждать, что ни в одном московском ночном заведении не торгуют наркотиками."
8,"Но утверждать, что ими торгуют в ста процентах из них, тоже абсурдно."
9,"В конце концов это работа Государственного управления по контролю за незаконным оборотом наркотиков: находить очаги распространения зла и локализовывать их."
10,"Закрывать одну дыру в надежде на то, что другая не образуется, довольно-таки наивно."
11,"Образуется, причём скоро."
12,"Неужели господин Давыдов в самом деле не знает, в чём конкретно заключается причина неэффективности борьбы с наркоманией и запретительных мер в частности?"
13,"Вот, скажем, коррупцию и казнокрадство сколько ни запрещай, сколько ни ужесточай меры по борьбе с этим социальным недугом — только хуже."
14,"Может быть, запретить чиновничий аппарат?"
15,"Потому что ведь и головы рубили, и в Сибирь ссылали, и врагами народа назначали — всё божья роса."
16,"xemyjlb: «А типа до 24:00 наркотики не продают?"
17,"Лучше бы за подчинёнными следил, которые крышуют барыг."
18,"Хотя смысла отдыха в ночных клубах я не вижу»."
19,"kn0pkaaaa: «Хаха!"
20,"Закроют клубы, откроют что-нибудь ещё."
21,"Кто захочет запорошить свой мозг, тот всегда найдёт возможность это сделать."
22,"Мне вообще очень нравятся граждане, которые считают, что в ночных клубах каждый второй — наркодилер."
23,"А в туалете, как бабки возле рынка они расставляют раскладушки, кладут сверху фанерку и выкладывают весь свой ассортимент»."
24,"egr07: «Предлагаю закрывать границу с афганистаном и таджикистаном с 21.00 и до 09.00, и наркотики исчезнут из России!"
25,"Кто ходит в клубы, те преследуют свои определённые цели отдыха и не нужно им мешать!"
26,"Я ни разу не сталкивался с продажей наркотиков в клубе, ведь тебе же не выдают при входе любой наркотик на выбор, мне кажется, что продают наркоту только ярко выраженным наркоманам, а тем, кому всё же это нужно приходят со своим!» jokermedia: «Вот ведь как в начале 90-х клубов практически не было, а наркотики были."
27,"И по дворам-закоулкам-чердакам гопота ими ширялась."
28,"А сейчас нюхают и закидываются в клубах, но уже кулюторно."
29,"Хотя на периферии всё осталось как в 90-х."
30,"Я так думаю, что условная популистская отмена клубов проблему наркоты ни разу не решит, а вот культуру ночных клубов просто переведёт в подпольный характер»."
31,"Если вспомнить времена, когда наше общество впервые услышало слово «наркотики», то окажется, что о ночных заведениях бывало известно лишь по рассказам тех, кто имел тогда ещё редкую возможность выезжать за границу."
32,"А о том, как искали удовольствий отечественные торчки, исчерпывающе изложено в романах Баяна Ширянова."
33,"Нисколько не пытаясь рекламировать произведения автора, преследуя лишь просветительские цели, хочется сообщить, что в трудах этих изложен быт наркоманов в самой неприглядной его сути и сдобрен всеми техническими и анатомическими подробностями."
34,"На здравый взгляд, чтиво весьма полезное, хотя неприятное, как фильм ужасов."
35,"В Сети можно найти отзывы об этих текстах в том духе, что после прочтения его книг многим захочется «в первый раз…» Если такие маргиналы и вправду существуют, то исправить их не удастся никакими запретами и увещеваниями."
36,"Рождённым для беспамятства жизнь во всём её многообразии не навяжешь."
37,"И умирать не запретишь."
38,"zverek300: «Наркотики — вещь личного предпочтения."
39,"Я не потребляю, мне и не предлагают."
40,"Вопрос выбора, в общем."
41,"Взрослые люди вполне могут определить, как жить и отчего умирать."
42,"Думаю что клубы это не единственное место распространения и потребления."
43,"Большинство наркоманов, насколько я представляю, еле на очередную дозу наскребают, вряд ли их доходов хватит для клубной жизни."
44,"Да и честно говоря, всё это круги по воде, все потребления в клубах — лишь конечный этап распространения, надо искать и уничтожать крупных поставщиков и т.п. А «подсесть» сейчас и в школе говорят не проблема, чего уж в клуб идти...»."
45,"irdis: «Лично я убеждён, что взрослый человек вправе проводить свободное время, как ему захочется и делать со своим сознанием, что ему заблагорассудится."
46,"А несовершеннолетних и так ночью в клубы не пускают."
47,"Денис Драгунский не так давно написал для «Частного корреспондента» колонку, очень внятно описывающую проблему всех запретительных мер, направленных на борьбу с наркоманией, и их последствия на примере расширения списка рецептурных препаратов."
48,"Аптекаря не интересует, что там у вас: трахеит, бронхит, осложнённый бронхоэктазами, не спится вам, не пишется роман или вы просто нарик — давайте рецепт."
49,"Причём последним все эти ограничения непреодолимыми трудностями вовсе не кажутся — они привыкли удовлетворять свои нужды подпольно, а уж в какую глубину заберётся это подполье, не так важно."
50,"Бланками рецептов можно разжиться у не слишком принципиального терапевта, да и аптекаря не сложно убедить, если есть нужда."
51,"А вот когда цилиарный аппарат ваших бронхов реально забит, то для начала покашляйте в кабинете у врача."
52,"По-любому на круг больше, но тому, у кого реально болит."
53,"Исполнимость проекта господина Давыдова тоже вызывает сомнения."
54,"Пользователи интернета на ходу придумывают десятки вариантов обойти запрет."
55,"И ведь найдут как — к гадалке не ходить."
56,"gleb_tcherkasov: «А ведь вполне попробуют сделать."
57,"Оно и правильно — не время сейчас, не время!"
58,"Правда получится как с игровыми автоматами, игрового бизнеса нет, а автоматы есть будет ночной клуб до 12 часов работающий, а дальше — ночной лекторий с напитками»."
59,"dmitrygalkin: «Поразительно, что они пытаются регулировать жизнь в точности по образцу поздней советской власти, также не терпевшей ничего ночного и допускавшего только те ночные мероприятия, которые сохранились от более раннего периода в силу традиции (выпускной в школах с обязательной встречей рассвета или прощальный костёр в Артеке)."
60,"Это, как мне кажется, объясняется тем, что слабая бюрократия, не умеющая управлять основными социальными процессами, сосредотачивается на деталях и пытается сократить (во времени и пространстве) область, которую ей нужно контролировать»."
61,"dodger_37: «По «ночникам» ходит молодёжь, я до третьего курса института тоже тусил по ночным дискачам, потом просто вырос из этого, перебесился так сказать."
62,"Я не знаю кто такой Давыдов, но мне кажется это такой же балабол как те кто клятвенно обещали закрыть в Москве все игровые клубы, они все прекрасно работают и даже новые открываются»."
63,"Блогер и шоумен Сергей Стиллавин, известный своим стремлением поддерживать смелые предложения сверху, и в этот раз проявил практичную солидарность."
64,"Ночные клубы — безусловное зло, утверждает он и называет их «своднической индустрией»."
65,"В том смысле, что толпы бесцельной молодёжи, прожигающей ночи напролёт, стремятся туда исключительно за сексом и наркотиками."
66,"Орды дизайнеров ежесезонно выдают новые коллекции одежды именно с тем, чтоб бездельники отправились соперничать лейблами и ценниками в злачных местах."
67,"Буржуазный автопром только для того и существует, чтоб умасленные тела золотой молодёжи, похрустывая лоском, красиво выныривали из красивых тачек у входов в красивые клубы."
68,"Серёжа, составьте список заведений и передайте его лично в соответствующее ведомство."
69,"Вам будут признательны за сотрудничество!"
70,"Не многие клубы для обычной, серебряной, медной, а то и вовсе алюминиевой молодёжи способны похвастать простейшим — качественным горячим плей-листом."
71,"А уж заметить в меню строчку «У нас сегодня акция: «Две унции кокса по цене одной» не получится ни после пятой текилы, ни после восьмого тура ламбады."
72,"Впрочем, жажду танцев как мотив посещения клубов господин Стиллавин учитывает, искренне иронизируя."
73,"А в конце размышлений сетует, что при всей полезности инициативы господина Давыдова ему вряд ли что удастся."
74,"Скажите спасибо создателю, едкий сатирик, — закроют ночные клубы, у вас станет меньше мест, вызывающих возвышающую жёлчность и брезгливую неприязнь."
75,"iukka: «Я не понимаю насколько девушка должна себя не уважать, что бы ходить в такие ночные клубы что бы быть снятой."
76,"В России про другие клубы я не слышала, а сама предпочитаю не бывать."
77,"Спасибо, пары раз, когда меня затаскивали в клуб, мне хватило для получения незабываемого удовольствия от бега по клубу от непонятливых подвыпивших молодых людей."
78,"Вообще бытует мнение, что в наших самых «пафосных» клубах, каких как Soho rooms или Pacha танцевать не принято."
79,"Это хорошо характеризует нашу «клубную культуру» Я бы хотела ходить в клубы потанцевать, но в итоге приходится танцевать только или дома для себя или в узкой компании друзей»."
80,"Танец сопровождал культурные традиции любого народа со времён первообщинного строя."
81,"Даже в те далёкие времена, когда слово «стресс» не приходило на ум ни одному деревянному или каменному божеству, танец был необходим человеку как способ высвобождения энергии, ухода в параллельные измерения сознания, где существуешь лишь ты, твоё тело и твой пульс, когда сознание полностью подчиняется чувственности."
82,"Да-да, как и в сексе!"
83,"Он бывал религиозным обрядом, способом социального общения, коим остался до сих пор, способом самовыражения, спортивным состязанием и показательным видом искусства."
84,"Впрочем, пытливый читатель может одолеть эту статью на Wikipedia самостоятельно."
85,"«Сделать своё тело таким же чутким и звенящим, как дерево старого страдивариуса, достигнуть того, чтобы оно стало всё целиком одним музыкальным инструментом, звучащим внутренними гармониями, — вот идеальная цель искусства танца», — говорил Максимилиан Волошин об искусстве мимолётной экспрессии, ухваченной и закольцованной в ритмическое повествование."
86,"И оттого так красиво излагал, что мысленно обращался к Айседоре Дункан."
