"sent_pos","source"
0,"В пяти прошедших матчах Национальной хоккейной лиги было забито всего 17 шайб."
1,"Николай Жердев в своем дебютном матче в нынешнем сезоне за «Коламбус Блю Джекетс» отличился дублем, чем помог своей команде переиграть «Финикс» Уэйна Гретцки — 5:1."
2,"«Прежде всего, я рад тому, что команда выиграла, — сказал Жердев."
3,"— Здорово, конечно, забить два гола, но общий успех намного важнее»."
4,"В матче между «Тампой-Бэй» и «Атлантой» было заброшена всего одна шайба."
5,"Гости открыли счёт уже в первом периоде."
6,"На 13-й минуте российский форвард Вячеслав Козлов хлестко бросил по воротам голкипера «молний» Марка Дени, который к броску оказался не готов."
7,"Также на его счету 5 бросков и 2 штрафных минуты."
8,"Илья Ковальчук отметился только четырьмя бросками."
9,"Ну, а голкипер «Трэшерз» Кари Лехтонен оформил уже второй «шут-аут» подряд."
10,"«Торонто» в серии буллитов переиграл «Флориду»."
11,"Основное время закончилось вничью 1:1."
12,"В серии послематчевых бросков победу «кленовым листьям» принесли Матс Сундин и Дарси Такер."
13,"Алексей Поникаровский провел на льду за «Торонто» 18.25, бросил по воротам соперников 6 раз и заработал 2 минуты штрафа."
14,"«Сан-Хосе» переиграл «Калгари» — 4:1."
15,"Российский голкипер Евгений Набоков, отстоявший прошлый матч на ноль, оказался в запасе."
16,"Защитник «Флэймз» Андрей Зюзин провел на льду чуть больше 20 минут и набрал 4 минуты штрафа."
17,"«Анахайм Дакс» переиграл со счетом 2:0 «Сент-Луис»."
18,"Дубль на счету форварда Криса Кунитца."
