"sent_id","par_id","source","book_id","par_pos","sent_pos"
77935,26822,"«Колумбус» ожидает отправки в космос",3284,1,1
77936,26823,"Закончено строительство европейской космической лаборатории «Колумбус» (Columbus).",3284,2,1
77937,26823,"Катастрофа шаттла «Колумбия» сдвинула все сроки сборки Международной космической станции, в том числе и отправку в космос лаборатории «Колумбус».",3284,2,2
77938,26823,"Теперь, однако, сроки более ли менее определены.",3284,2,3
77939,26824,"Для конструкторов, которые создавали космическую лабораторию, последнее время опасались, что их детище вообще может остаться на Земле, в каком-нибудь музее.",3284,3,1
77940,26824,"«Колумбус» строился в Бремене (Германия) и его строительство обошлось в 880 миллионов евро.",3284,3,2
77941,26825,"2 мая «Колумбус» будет передан Европейскому космическому агентству, но эксплуатация космической лаборатории начнётся ещё не скоро.",3284,4,1
77942,26825,"В конце мая «Колумбус» будет перевезён на космодром Канаверал во Флориде.",3284,4,2
77943,26825,"Отправка «Колумбуса» в космос, предположительно, состоится в июне 2007 года на шаттле «Атлантис» STS-117.",3284,4,3
77944,26826,"Задержка сборки МКС",3284,5,1
77945,26827,"Когда сборка МКС только начиналась, планировалось, что «Колумбус» будет пристыкован к МКС в октябре 2004 года.",3284,6,1
77946,26828,"После катастрофы шаттла «Колумбии» (STS-107) и последующего не вполне удачного полёта «Дискавери» (STS-114), NASA подверглась серьёзной критики, и глава NASA Майкл Гриффин даже заявил, что пилотируемая программа США и МКС были ошибкой.",3284,7,1
77947,26828,"Цена МКС слишком высока, и её сборка связана с большим риском.",3284,7,2
77948,26828,"Это вызвало проблемы в отношениях между партнёрами в проекте МКС.",3284,7,3
77949,26828,"С прекращением полётов шаттлов, после катастрофы «Колумбии», возникли противоречия между американскими планами полётов шаттлов и надеждами партнёров по МКС.",3284,7,4
77950,26828,"По причине дальнейших задержек полноценных полётов шаттлов, вынужден, уже больше года, ожидать своей отправки в космос космонавт Европейского космического агентства Томас Райтер, который должен был уже с прошлого года находится на МКС.",3284,7,5
77951,26828,"Скорее труба, чем лаборатория",3284,7,6
77952,26829,"«Я всегда был уверен, что в конце нас ждёт успех», говорит руководитель проекта «Колумбус» Гюнтер Брандт (Günther Brandt).",3284,8,1
77953,26829,"Он уверен, что «Бочка» (Tonne), как он называет «Колумбус», отлично справится со своей задачей.",3284,8,2
77954,26829,"«Колумбус», длина которого 8 метров и диаметр 4,5 метра, действительно похож скорее на трубу, чем на сложную исследовательскую платформу.",3284,8,3
77955,26829,"Лаборатория рассчитана на работу трёх космонавтов, которые будут проводить исследования в биотехнологии, медицине, материаловедении, исследования жидкостей и человеческого организма.",3284,8,4
77956,26829,"Исследователи надеются получить интересные результаты в исследовании и создании новых материалов и жидкостей.",3284,8,5
77957,26829,"«Колумбус» является вкладом предприятий из 10 европейских стран в общий международный проект.",3284,8,6
77958,26829,"«Колумбус» создавался 10 лет и должен минимум 10 лет работать в космосе.",3284,8,7
