"sent_pos","source"
0,"«Колумбус» ожидает отправки в космос Закончено строительство европейской космической лаборатории «Колумбус» (Columbus)."
1,"Катастрофа шаттла «Колумбия» сдвинула все сроки сборки Международной космической станции, в том числе и отправку в космос лаборатории «Колумбус»."
2,"Теперь, однако, сроки более ли менее определены."
3,"Для конструкторов, которые создавали космическую лабораторию, последнее время опасались, что их детище вообще может остаться на Земле, в каком-нибудь музее."
4,"«Колумбус» строился в Бремене (Германия) и его строительство обошлось в 880 миллионов евро."
5,"2 мая «Колумбус» будет передан Европейскому космическому агентству, но эксплуатация космической лаборатории начнётся ещё не скоро."
6,"В конце мая «Колумбус» будет перевезён на космодром Канаверал во Флориде."
7,"Отправка «Колумбуса» в космос, предположительно, состоится в июне 2007 года на шаттле «Атлантис» STS-117."
8,"Задержка сборки МКС Когда сборка МКС только начиналась, планировалось, что «Колумбус» будет пристыкован к МКС в октябре 2004 года."
9,"После катастрофы шаттла «Колумбии» (STS-107) и последующего не вполне удачного полёта «Дискавери» (STS-114), NASA подверглась серьёзной критики, и глава NASA Майкл Гриффин даже заявил, что пилотируемая программа США и МКС были ошибкой."
10,"Цена МКС слишком высока, и её сборка связана с большим риском."
11,"Это вызвало проблемы в отношениях между партнёрами в проекте МКС."
12,"С прекращением полётов шаттлов, после катастрофы «Колумбии», возникли противоречия между американскими планами полётов шаттлов и надеждами партнёров по МКС."
13,"По причине дальнейших задержек полноценных полётов шаттлов, вынужден, уже больше года, ожидать своей отправки в космос космонавт Европейского космического агентства Томас Райтер, который должен был уже с прошлого года находится на МКС."
14,"Скорее труба, чем лаборатория «Я всегда был уверен, что в конце нас ждёт успех», говорит руководитель проекта «Колумбус» Гюнтер Брандт (Günther Brandt)."
15,"Он уверен, что «Бочка» (Tonne), как он называет «Колумбус», отлично справится со своей задачей."
16,"«Колумбус», длина которого 8 метров и диаметр 4,5 метра, действительно похож скорее на трубу, чем на сложную исследовательскую платформу."
17,"Лаборатория рассчитана на работу трёх космонавтов, которые будут проводить исследования в биотехнологии, медицине, материаловедении, исследования жидкостей и человеческого организма."
18,"Исследователи надеются получить интересные результаты в исследовании и создании новых материалов и жидкостей."
19,"«Колумбус» является вкладом предприятий из 10 европейских стран в общий международный проект."
20,"«Колумбус» создавался 10 лет и должен минимум 10 лет работать в космосе."
