"sent_pos","source"
0,"К 650-летию художника В Москве открыта выставка, посвящённая фрескам Андрея Рублёва."
1,"В Центральном музее древнерусской культуры и искусства им."
2,"Андрея Рублёва совместно с продюсерским агентством «Гранд Интер Гала» впервые представлена экспозиция, посвящённая творчеству величайшего русского художника-инока преподобного Андрея Рублёва."
3,"Выставка приурочена к 650-летию художника и 50-летию открытия музея, сообщает NEWSru.com."
4,"Основную часть экспозиции, развёрнутой в храме Архангела Михаила, составляют копии главного монументального ансамбля — росписей Успенского собора во Владимире, созданных в 1408 году Андреем Рублёвым в соавторстве с Даниилом Чёрным."
5,"Роспись в древнем соборе была создана по заказу великого Московского князя Василия Дмитриевича, сына Дмитрия Донского, и явилась самым масштабным произведением той эпохи."
6,"Её незабываемые образы символизируют торжество духовной красоты и милосердия."
7,"Представленные композиции в основном посвящены сценам Страшного суда."
8,"Автором большинства копий является художник Николай Гусев (1926—1997)."
9,"Все они были исполнены в 1950—1960-х годах по заказу вновь образованного музея им."
10,"Андрея Рублёва."
11,"Из-за последующих утрат фресок самого владимирского ансамбля копии приобрели качества поистине бесценных экспонатов."
12,"Помимо этого на выставке представлена копия самого известного рублёвского шедевра — иконы «Святая Троица» 1410—1420-х годов, выполненная по заказу музея известным реставратором Василием Кириковым в 1959—1963 годах."
13,"Здесь же экспонируются фрагменты фресок Спасского собора Спасо-Андроникова монастыря, созданных Андреем Рублёвым незадолго до кончины, около 1427 года."
14,"Вместе с ними выставлены фрагменты резьбы конца XIV — первой четверти XV века, обнаруженные во время реставрационных работ в Спасском соборе."
15,"Выставка продлится до 1 июля 2011 года."
