"sent_pos","source"
0,"Самая дорогая сделка в IT-индустрии Dell покупает EMC за $67 млрд Производитель персональных компьютеров Dell объявил о достижении принципиальной договоренности по условиям поглощения одного из мировых лидеров на рынке хранения данных, компании EMC Corp. Покупка обойдется Dell в $67 млрд, что делает данную сделку рекордной для всей IT-индустрии."
1,"В случае успешного завершения сделки на рынке появится крупнейшая частная технологичная компания в мире."
2,"Генеральным директором новой объединенной компании будет нынешний глава и основатель Dell Майкл Делл."
3,"Что касается генерального директора EMC Джозефа Туччи, то он продолжит занимать свой пост до момента закрытия сделки."
4,"На текущий момент рыночная капитализация EMC составляет примерно $53,6 млрд."
5,"При этом, как говорится в опубликованном пресс-релизе, Dell готов выкупить акции оператора хранения данных за $33,15 за штуку."
6,"Это на 27% превышает котировки EMC на бирже в минувшую среду, когда впервые стало известно о возможном соглашении с производителем ПК."
7,"Для покупки Dell пришлось привлечь кредитов на общую сумму $40 млрд."
8,"С одной стороны, Dell залезает в серьезные долги ради этой сделки."
9,"С другой — подобные займы лучше сделать сейчас, еще до того, как ФРС США объявит о повышении процентных ставок."
10,"Кроме того, эти затраты должны частично окупиться за счет схемы проведения расчетов с акционерами EMC."
11,"Майкл Делл планирует расплатиться как наличными, так и акциями."
12,"Так, его корпорация выплатит за каждую акцию EMC $24,05 наличными и 0,111 вновь выпущенных целевых акций, которые будут привязаны к котировкам одного из подразделений EMC — VMware, занимающегося разработкой различного программного обеспечения для центров хранения и обработки данных."
13,"EMC владеет 80% акций разработчика софта, чья капитализация на текущий момент составляет $34,3 млрд."
14,"Dell намерен сохранить контрольный пакет акций в VMware, однако часть подконтрольных EMC активов будут, скорее всего, распроданы."
15,"Что же касается самого VMware, то он продолжит котироваться в качестве самостоятельной компании."
16,"Пока самым крупным слиянием в мире IT-корпораций является соглашение между Avago Technologies и Broadcom, которое, напомним, было объявлено в мае этого года."
17,"Сумма той сделки составила $37 млрд."
