"sent_id","par_id","source","book_id","par_pos","sent_pos"
107172,37397,"Самая дорогая сделка в IT-индустрии",3909,1,1
107173,37622,"Dell покупает EMC за $67 млрд",3909,2,1
107174,37398,"Производитель персональных компьютеров Dell объявил о достижении принципиальной договоренности по условиям поглощения одного из мировых лидеров на рынке хранения данных, компании EMC Corp.",3909,3,1
107175,37398,"Покупка обойдется Dell в $67 млрд, что делает данную сделку рекордной для всей IT-индустрии.",3909,3,2
107176,37399,"В случае успешного завершения сделки на рынке появится крупнейшая частная технологичная компания в мире.",3909,4,1
107177,37399,"Генеральным директором новой объединенной компании будет нынешний глава и основатель Dell Майкл Делл.",3909,4,2
107178,37399,"Что касается генерального директора EMC Джозефа Туччи, то он продолжит занимать свой пост до момента закрытия сделки.",3909,4,3
107179,37400,"На текущий момент рыночная капитализация EMC составляет примерно $53,6 млрд.",3909,5,1
107180,37400,"При этом, как говорится в опубликованном пресс-релизе, Dell готов выкупить акции оператора хранения данных за $33,15 за штуку.",3909,5,2
107181,37400,"Это на 27% превышает котировки EMC на бирже в минувшую среду, когда впервые стало известно о возможном соглашении с производителем ПК.",3909,5,3
107182,37401,"Для покупки Dell пришлось привлечь кредитов на общую сумму $40 млрд.",3909,6,1
107183,37401,"С одной стороны, Dell залезает в серьезные долги ради этой сделки.",3909,6,2
107184,37401,"С другой — подобные займы лучше сделать сейчас, еще до того, как ФРС США объявит о повышении процентных ставок.",3909,6,3
107185,37401,"Кроме того, эти затраты должны частично окупиться за счет схемы проведения расчетов с акционерами EMC.",3909,6,4
107186,37401,"Майкл Делл планирует расплатиться как наличными, так и акциями.",3909,6,5
107187,37401,"Так, его корпорация выплатит за каждую акцию EMC $24,05 наличными и 0,111 вновь выпущенных целевых акций, которые будут привязаны к котировкам одного из подразделений EMC — VMware, занимающегося разработкой различного программного обеспечения для центров хранения и обработки данных.",3909,6,6
107188,37401,"EMC владеет 80% акций разработчика софта, чья капитализация на текущий момент составляет $34,3 млрд.",3909,6,7
107189,37401,"Dell намерен сохранить контрольный пакет акций в VMware, однако часть подконтрольных EMC активов будут, скорее всего, распроданы.",3909,6,8
107190,37401,"Что же касается самого VMware, то он продолжит котироваться в качестве самостоятельной компании.",3909,6,9
107191,37402,"Пока самым крупным слиянием в мире IT-корпораций является соглашение между Avago Technologies и Broadcom, которое, напомним, было объявлено в мае этого года.",3909,7,1
107192,37402,"Сумма той сделки составила $37 млрд.",3909,7,2
