"sent_pos","source"
0,"Оксана Дмитриева заявила, что в ее ""Партию профессионалов"" перейдет треть ""справедливороссов""."
1,"Депутат Госдумы Оксана Дмитриева активно работает над анонсированным ею недавно новым политическим проектом - созданием ""Партии профессионалов""."
2,"Как заявила политик, которую в начале марта сместили с поста председателя Санкт-Петербургского отделения ""Справедливой России"", в ее будущую партию перейдет треть ""эсеров""."
3,"Дмитриева уверена, что так поступят партийцы, поддержавшие ее во время конфликта с лидером СР Сергеем Мироновым."
4,"Дмитриева сообщила, что на выборы 2016 года она со своими единомышленниками планирует пойти не отдельной партией, а большим политпроектом."
5,"По мнению депутата, блок точно успеет подготовиться к участию в выборах."
6,"Как считает Оксана Дмитриева, новую партию поддержат жители не только Санкт-Петербурга, но и других регионов России."
7,"""Это будет социал-демократическая коалиция."
8,"Широкая коалиция, которая сможет объединить ряд социально ориентированных партий, партий экономического патриотизма"", - цитирует NEWSru.com депутата."
9,"Напомним, в конце февраля на заседании президиума центрального совета ""Справедливой России"" было принято решение сместить Дмитриеву с поста руководителя отделения партии в Санкт-Петербурге."
10,"По словам Дмитриевой, Сергей Миронов предложил ей добровольно покинуть пост, однако она отказалась."
11,"4 марта на отчетно-выборной конференции отделения в Петербурге решение было окончательно утверждено, а новым руководителем отделения назначили зампредседателя фракции в Госдуме Олег Нилов."
12,"В ""Справедливой России"" в качестве причин, которые привели к отстранению Дмитриевой, называли финансовые претензии к региональному отделению, низкие результаты СР на муниципальных выборах 2014 года и сокращение численности партийцев."
13,"Дмитриева все обвинения отвергала."
14,"После громкого скандала с отстранением от руководства Дмитриева неоднократно заявляла о намерении выйти из ""Справедливой России"" и начать работу над собственным политпроектом."
15,"Депутат рассчитывает на исключение из партии, поскольку это позволило бы ей остаться в Госдуме, где она входит в состав фракции СР."
16,"Если это произойдет, Дмитриева станет третьим депутатом в Госдуме, наряду с Ильей Пономаревым и Дмитрием Гудковым, формально состоящим во фракции эсеров, но исключенным из партии."
17,"В случае добровольного выхода из партии Дмитриева должна будет отказаться от мандата."
18,"Ранее депутат заявила, что ждет исключения из СР до конца марта, после чего сама выйдет из рядов партии."
19,"10 марта лидер СР Сергей Миронов заявил, что эсеры готовы продолжать сотрудничать с Дмитриевой, несмотря на конфликт из-за ее отстранения от руководства региональным отделением."
20,"В минувший вторник Миронов снова подтвердил решение партии не исключать Оксану Дмитриеву."
21,"Как считает лидер ""справедливороссов"", решение о выходе из партии Дмитриева должна принять самостоятельно."
22,"""Если она решила ковать свою политическую судьбу самостоятельно, запретить это мы ей не можем."
23,"Но меня умиляют разговоры о какой-то новой партии"", - сказал Миронов на брифинге."
24,"По его мнению, если Дмитриева выйдет из СР и создаст собственную партию, ""ее ждет неудача""."
25,"Миронов уверен, что в этом случае ""ее политическая карьера закончится""."
