"sent_pos","source"
0,"Прыжок назад Переход на зимнее время сказывается на наших «биологических часах»."
1,"Стрелки часов перевели на зимнее время, то есть на час назад."
2,"Это сделали в ночь с субботы на воскресенье, так что, теоретически, у большинства людей, которые работают по стандартному пятидневному графику, были целые сутки, чтобы привыкнуть к новому режиму."
3,"Однако, согласно распространённой гипотезе, организм к скачку во времени приспосабливается дольше."
4,"Многие врачи указывают на то, что примерно четверть людей после перевода стрелок ощущает некоторый упадок сил из-за нарушения биоритмов."
5,"С другой стороны, существует версия, что перевод стрелки часов в осенне-зимний период на час назад, а в весенне-летний на час вперед в целом отвечают сезонному изменению ритма «биологических часов» человека."
6,"Так, британские учёные из шотландского университета Эдинбурга считают, что ход внутренних часов организма, в первую очередь, зависит от силы солнечного света и времени года."
7,"При этом организм в ходе эволюции научился определять интенсивность света, который служит основным фактором в работе головного мозга, и подстраиваться под меняющиеся условия."
8,"Именно поэтому перевод стрелок часов на час назад частично приводит в соответствие ритм современного общества с внутренним ходом «биологических часов» человека."
9,"Споры между противниками и сторонниками перевода часов не прекращаются уже много лет."
10,"И неудивительно: время — это, пожалуй, одна из самых таинственных и странных вещей в нашей жизни, что, кстати, отражается в тенденциях часовой моды."
11,"Подробнее об этом в статье «Хронофаг, или Пожиратель времени»."
