"sent_pos","source"
0,"Мильнер и Усманов станут совладельцами Twitter Предполагается, что инвесторы получат примерно 5% сервиса микроблогов."
1,"Руководство Twitter привлекает 400 млн долларов инвестиций от фондов."
2,"Сообщается, что в первую очередь средства будут привлечены от российского DST Global II."
3,"Таким образом, инвесторы получат примерно 5% Twitter."
4,"Как сообщает NEWSru.com, Юрий Мильнер и Алишер Усманов уже два года интересуются покупкой доли в Twitter."
5,"Сервис, который в 2009 году оценивался не более чем в 1 млрд долларов, в 2010 году уже стоил 3,7 млрд долларов, а в начале июля этого года сервис оценивался не менее чем в 7 млрд."
6,"Инвестиции Мильнера и Усманова в крупные интернет-проекты в последнее время выросли многократно."
7,"В частности, 7,4% DST в скидочном сервисе Groupon подорожали в 12 раз — до 1,85 млрд долларов."
8,"Планирует выход на биржу и производитель онлайн-игр Zynga, в котором у Mail.Ru Group и DST Global 5,6% акций."
9,"За полтора года DST скупил почти 10% крупнейшей в мире социальной сети Facebook, потратив порядка 900 млн долларов."
10,"Сейчас компания оценивается минимум в 70 млрд долларов, таким образом, доля DST может стоить около 7 млрд долларов."
11,"О популярности микроблогов читайте в статье Частного корреспондента «Заведи Twitter, но не спи спокойно»"
