"sent_pos","source"
0,"В воскресенье Израиль заявил, что планирует построить несколько сотен жилых строений на оккупированных территориях Западного Берега."
1,"Всего за несколько дней до этого, в пятницу, несколько израильтян было убито в результате террористической атаки."
2,"Если верить официальным лицам, на состоявшемся в субботу заседании некоего правительственного комитета было решено построить до 500 жилых строений на указанной территории."
3,"Все эти новые строения должны находиться в границах уже существующих поселений."
4,"При этом всё это планируется делать только в тех районах, которые наверняка останутся за Израилем даже в случае заключения какого-либо возможного мирного договора с Палестинской Автономией."
5,"Представитель палестинской стороны заявляет, что решение Израиля «неверно, неприемлемо и только создаст новые проблемы»."
6,"Создание Израилем поселений на «арабских» землях вообще часто подвергается критике."
7,"В феврале 14 из 15 членов Совета Безопасности ООН (т.е."
8,"все члены Совбеза за исключением США) поддержали резолюцию, требующую от Израиля прекратить дальнейшее расширение поселений."
9,"Заявление же Израиля о строительстве нового жилья в поселениях последовало буквально через несколько дней после того, как в пятницу вечером 5 израильтян были зарезаны в результате нападения террористов, предположительно палестинских."
10,"В ответ на указанное нападение жители территорий попросили правительство Израиля построить новые жилые дома."
11,"Премьер-министр Израиля Беньямин Нетаньягу в своём заявлении упомянул о нападении, а также указал, что «заметил, что страны, постоянно торопящие Совет Безопасности ООН осудить Израиль, еврейское государство, за планирование строительства на определённых территориях, не спешат осуждать убийство еврейских детей»."
