"sent_pos","source"
0,"Украина назвала устраивающие её цены на газ Киев настаивает на снижении стоимости более чем на треть."
1,"Министерство топлива и энергетики Украины назвало ориентир, к которому ведомство будет стремиться при переговорах о стоимости российского газа для Украины."
2,"Местные эксперты считают, что реальная цена голубого топлива — 200—230 долларов за тысячу кубометров."
3,"Учитывая, что сегодня Киев закупает у Москвы газ по 330 долларов, становится понятно, что Украина будет пытаться сбить цену на треть и даже более."
4,"Эта сумма рассчитана исходя из озвученных планов нового украинского премьера добиться скидки в 4 млрд долларов только в наступившем году, пишет «Коммерсантъ»."
5,"Чтобы украинскую сказку сделать былью, Россия должна снизить стоимость газовых закупок для Киева минимум до 245 долларов за тысячу кубометров при сохранении текущих объёмов."
6,"Не исключено, что если Украина увеличит закупки на обещанные 8,3%, то стоимость можно будет снизить ещё."
7,"Напомним, в минувшую субботу премьер-министры России и Украины Владимир Путин и Николай Азаров условились обсудить газовый вопрос на специальных переговорах."
8,"При этом глава российского правительства намекнул, что Москва получила от Киева «интересные предложения»."
9,"Некоторые наблюдатели полагают, что в обмен на скидку Россия получит разрешение на строительство на Украине завода по производству ядерного топлива."
