"sent_pos","source"
0,"Основатель Regnum сообщил о продаже агентства холдингу «Газпром-медиа» Новым руководителем агентства Regnum станет Юлия Крижанская."
1,"Холдинг «Газпром-медиа» приобрел Regnum."
2,"Об этом сообщил сооснователь информагентства Модест Колеров на своей странице в Facebook."
3,"«Газпром-медиа» приобрел доли Бориса Сорокина и Константина Костина месяц назад."
4,"Главный редактор Regnum Виген Акопян подтвердил, что у агентства сменился собственник, но не сообщил, кому именно теперь принадлежит компания."
5,"Колеров также сообщил, что сооснователь агентства Борис Сорокин и гендиректор Ирина Федина покинули компанию."
6,"По его словам, новым руководителем Regnum станет Юлия Крижанская."
7,"Она входит в совет координаторов общественного движения Сергея Кургиняна «Суть времени» и является бывшим зампредседателя исполкома «Единой России»."
8,"«Получается, что собственник сменился на 100%."
9,"Перспективы ресурса с аудиторией в 1 миллион человек в день туманны», — написал Колеров."
10,"Сам Колеров покинул Regnum в 2012 году."
11,"Тогда издание сообщало, что Кипрская компания, название и бенефициар которой не раскрываются, приобрела долю в агентстве."
12,"«Журдом» сообщает, что Колеров продал свою долю структурам политтехнолога Константина Костина."
13,"Regnum — это российское негосударственное информационное агентство."
14,"Основано в 2002 году Борисом Соркиным и Модестом Колеровым."
15,"Колеров был первым главным редактором агентства."
16,"С 2012 года редакцией руководит Виген Акопян."
