"sent_id","par_id","source","book_id","par_pos","sent_pos"
98953,34824,"Пасхальные ритуалы и обычаи",3584,1,1
98954,34825,"Что значат эти куличи и яйца?",3584,2,1
98955,34826,"В магазинах появляются куличи, работники торговли приготовились к повышенному спросу на яйца, страницы журналов пестрят различными праздничными рецептами, а на улицах появились плакаты с надписями «Христос Воскресе!».",3584,3,1
98956,34827,"Пасха!",3584,4,1
98957,34827,"Важнейший христианский праздник, торжество из торжеств, праздник праздников, установленный в честь воскресения Иисуса Христа.",3584,4,2
98958,34827,"И мы послушно красим луком яйца, покупаем и освещаем куличи, ходим в церковь на праздничную службу и принимаем участие в Крестном ходе, а быть может, просто смотрим по телевизору прямую трансляцию из Иерусалима, испытывая удовлетворение от того, что отдали дань какой-то малопонятной традиции, и редко когда задаемся вопросами: «А при чем здесь куличи?», «Почему яйца, и именно красные?», «Зачем к столу подают пасху?» и т.п.",3584,4,3
98959,34827,"А между тем история Пасхи и пасхальные традиции не менее интересные, чем само празднование.",3584,4,4
98960,34828,"Приготовления",3584,5,1
98961,34829,"К самому большому празднику года в доме, разумеется, должно быть убрано, непременно (по народной примете) вымыты окна.",3584,6,1
98962,34829,"Вернее, не просто к Пасхе, а к Великому четвергу, недаром его еще называют Чистый четверг.",3584,6,2
98963,34829,"В старину к этому дню собирали ветки можжевельника и сжигали их, а дымом окуривали все помещения, в том числе хлев и сарай, — считалось, что целебный можжевеловый дым, своего рода благовоние Центральной России, — защищает человека и скот от болезней.",3584,6,3
98964,34829,"Именно в этот день также положено красить яйца, делать пасху, замешивать тесто для куличей — пожалуй, для хозяек это один из самых хлопотных дней в году.",3584,6,4
98965,34829,"Приготовление пасхального стола стараются закончить именно в четверг, чтобы ничто не отвлекало от служб Страстной пятницы, дня траура и молитвы.",3584,6,5
98966,34830,"Не забывали в старину и о личной гигиене — раньше в этот день многие купались в проруби.",3584,7,1
98967,34830,"Именно в этот день впервые подрезали волосы годовалому ребенку (делать это раньше считалось грехом), а девушки подрезали кончики своих кос — чтобы волосы были гуще и лучше росли.",3584,7,2
98968,34831,"Однако у Великого четверга есть еще одно название — Страстной четверг, день Тайной вечери, и православные стремятся в этот день в первую очередь очиститься духовно, причаститься, — именно в этот день на Тайной вечере Христом и было установлено таинство евхаристии, или причащения.",3584,8,1
98969,34832,"Что касается освящения куличей, творожных пасх и яиц, то, как правило, в небольших сельских церквях их освящают в храмах в воскресенье сразу после пасхальной службы, а в больших городах, когда в этот день в храм приходит огромное количество народу, это делают за день до этого, в субботу.",3584,9,1
98970,34833,"Пасхальное богослужение",3584,10,1
98971,34834,"Богослужение в Пасху особо торжественное.",3584,11,1
98972,34834,"Как правило, оно начинается незадолго до полуночи, но лучше прийти в церковь заранее, чтобы не оказаться за порогом, — большинство церквей в пасхальную ночь набиты битком и многие прихожане занимают места уже за несколько часов.",3584,11,2
98973,34834,"Из церкви начинается и Крестный ход, названный так потому, что священник несет перед собой крест.",3584,11,3
98974,34834,"Процессия три раза обходит вокруг церкви с пением.",3584,11,4
98975,34834,"Участников Крестного хода церковь сравнивает с женами-мироносицами, которые первые встретили Христа воскресшим.",3584,11,5
98976,34834,"В это время бьют колокола — в течение пасхальной недели во всех православных церквях, как правило, любому желающему разрешается подняться на колокольню и позвонить.",3584,11,6
98977,34834,"А после окончания службы верующие христосуются — приветствуют друг друга целованием и словами «Христос воскресе!».",3584,11,7
98978,34834,"Свечу, с которой обходили Крестным ходом вокруг церкви, раньше обычно сохраняли, приписывая ей чудесные свойства.",3584,11,8
98979,34834,"На этом торжественная часть заканчивается, и начинается пасхальный пир.",3584,11,9
98980,34834,"В течение всех 40 дней Пасхи, а особенно на первой неделе, ходят в гости, дарят крашеные яйца и куличи, а в старину еще и играли в пасхальные игры.",3584,11,10
98981,34835,"Крашеные яйца",3584,12,1
98982,34836,"Яйца на Пасху красят все — и верующие, и те, для которых это просто веселый обычай.",3584,13,1
98983,34836,"И правда, какая Пасха без яиц?",3584,13,2
98984,34836,"Ведь яйцо — не только символ жизни, плодородия и весеннего возрождения природы.",3584,13,3
98985,34836,"Еще задолго до Христа яйцо считали прообразом самой Вселенной.",3584,13,4
98986,34836,"Сама форма яйца — овал — у греков символизировала чудо.",3584,13,5
98987,34837,"Обычай красить яйца связан с именем римского императора Марка Аврелия.",3584,14,1
98988,34837,"Считается, что в день, когда он родился, одна из кур его матери снесла яйцо, помеченное красными точками.",3584,14,2
98989,34837,"Это истолковали как знак того, что родился будущий император.",3584,14,3
98990,34837,"Со временем у римлян вошло в обычай посылать друг другу в качестве поздравления окрашенные яйца.",3584,14,4
98991,34838,"Причин же, по которым православные красят на Пасху яйца именно в красный цвет, называют несколько.",3584,15,1
98992,34838,"Существует версия, что это делают потому, что в пасхальные праздники яйцо окрашено кровью Христа.",3584,15,2
98993,34839,"Другая легенда гласит, что после смерти Христа семь иудеев собрались на пир.",3584,16,1
98994,34839,"На столе среди прочих блюд были жареная курица и вареные яйца.",3584,16,2
98995,34839,"Один из гостей, вспомнив про Христа, сказал, что тот воскреснет на третий день, на что хозяин дома ответил, что это будет возможным, только если курица на столе оживет, а яйца станут красными.",3584,16,3
98996,34839,"И в тот же миг курица ожила, а яйца покраснели.",3584,16,4
98997,34840,"Однако самая распространенная версия — что после воскресения Христа его последователи разошлись по разным странам, разнося повсюду весть о том, что Христос победил смерть.",3584,17,1
98998,34840,"И Мария Магдалина пришла с этой вестью к самому римскому императору Тиберию.",3584,17,2
98999,34840,"В подарок императору Мария преподнесла яйцо как символ воскресения Христа.",3584,17,3
99000,34840,"Император же усомнился в этом и сказал, что как яйцо из белого не становится красным, так и мертвые не воскресают.",3584,17,4
99001,34840,"Яйцо тут же стало красным.",3584,17,5
99002,34840,"Потому, несмотря на то что яйца красят в разные цвета, традиционным цветом считается именно красный, цвет жизни и победы.",3584,17,6
99003,34841,"Также существует и вполне бытовое объяснение обычая крашения яиц.",3584,18,1
99004,34841,"Его сторонники утверждают, что так как во время сорокадневного Великого поста нельзя есть яйца, а курицам-несушкам объяснить это невозможно, то за время поста скапливалось огромное число яиц, которые нельзя было съесть сразу.",3584,18,2
99005,34841,"Чтобы они не пропали, их варили, а чтобы не путать с невареными, их красили натуральными красителями, в частности луком, который и придавал им темно-красный цвет.",3584,18,3
99006,34841,"Со временем хозяйственная необходимость превратилась в праздничный ритуал.",3584,18,4
99007,34842,"Пасха",3584,19,1
99008,34843,"Это особое сладкое блюдо из творога имеет форму усеченной пирамиды, символизирующей Гроб Господень, и ее, как правило, украшают буквами «ХВ».",3584,20,1
99009,34843,"Она также считается символом пасхального веселья и сладости райской жизни, прообразом Царства Небесного, и тех самых молочных рек в кисельных берегах, которые всегда были мечтой русского крестьянина.",3584,20,2
99010,34844,"Кулич",3584,21,1
99011,34845,"Пасхальный кулич по своей форме напоминает артос — хлеб, который освящается на пасхальном богослужении.",3584,22,1
99012,34845,"В память о том, что Христос, приходя к своим ученикам после воскресения, сам вкушал с ними пищу, апостолы во время еды не занимали среднее место за столом, оставляя перед ним хлеб, будто Христос незримо присутствовал среди них.",3584,22,2
99013,34845,"Таким образом, пасхальный артос — символ самого Иисуса.",3584,22,3
99014,34845,"Всю Светлую седмицу (праздничную неделю после Пасхи) он занимает в храме самое видное место и раздается верующим в субботу этой недели.",3584,22,4
