"sent_pos","source"
0,"А нам страшно В Москве поставлен антицерковный спектакль Режиссер Николай Рощин снимает одно из важнейших театральных табу и ставит яростный спектакль о доверии Русской православной церкви."
1,"Террорист и лжепророк взрывает монастырь, а сам гибнет от рук священников."
2,"Один из самых ярких и радикально мыслящих режиссеров молодого поколения Николай Рощин выпустил в своем новом театре «А.Р.Т.О.» запрещенную царской цензурой пьесу 1906 года «Савва» Леонида Андреева."
3,"Драма, имевшая почти нулевую сценическую историю, оставалась до настоящего момента фактом одного только театроведения."
4,"Во-первых, как пьеса, написанная на документальном материале, во-вторых, как суровое богоборческое сочинение, вскрывающее героику эпохи первой русской революции."
5,"Главный герой Савва и его реальный прототип Уфимцев организуют подрыв главной иконы православного монастыря, а клир, узнав о злодеянии, инсценирует чудесное «спасение» образа и разоблачает террориста."
6,"Парадокс сознания интеллигенции 1900-х состоит в том, что у Леонида Андреева даже хулиганство Саввы и его намечающиеся инцестуальные отношения с сестрой, развращенность и сочащийся ядом сарказм простительнее и «гуманитарнее», чем лживость и коварство священников, спекулирующих и паразитирующих на неискоренимой народной вере."
7,"Террорист был «поп-иконой» эпохи — от него и в самом деле ждали перемен."
8,"Разумеется, в той среде, которая была глубоко оскорблена расколом «сменовеховцев»."
9,"Церковь была причиной торможения общества на пути прогресса и демократических перемен, символом охранительной философии."
10,"К «Савве» Андреев ставит эпиграф из Гиппократа «Ignis sanat»/«Огонь исцеляет»."
11,"Уже даже в нем писатель зашифровывает глубокое, сострадательное сочувствие к своему Савве."
12,"Ведь Андреев рассчитывает на знание первоисточника, где далее сказано: «А то, что не излечивает огонь, должно считаться неизлечимым»."
13,"Церковь глубоко больна."
14,"Больна ложью и фальшью, коррупцией и дурно истолкованным консерватизмом."
15,"Так говорит нам Леонид Андреев — один из самых бесстрашных и, в сущности, весьма правдивых писателей начала прошлого века."
16,"Кто бы мог подумать, что радикальная драматургия времен российских революций окажется столь точна и пронзительна через сто лет — в иную эпоху с совершенно не близким Андрееву мироощущением."
17,"Тем более что Леонид Андреев всегда оставался «классиком про запас», вторым кругом чтения."
18,"В театре Андреев-драматург был легендой — с памятью о том, что Московский художественный театр на пике своей деятельности ставит пять (!)"
