"sent_pos","source"
0,"Спорная реклама News Outdoor судится с властями Москвы."
1,"Компания «Мосгорреклама», которая входит в структуру оператора наружной рекламы News Outdoor, принадлежащего корпорации News Corp. Руперта Мёрдока, вступила в судебный спор с московским комитетом рекламы."
2,"Его предметом стали 7,5 тыс."
3,"афишных стендов, расположенных на улицах российской столицы."
4,"В декабре у компании истёк договор на установку и эксплуатацию этих конструкций, и теперь чиновники требуют в срочном порядке демонтировать рекламоносители, чтобы выставить освободившиеся места на торги."
5,"«Мосгорреклама» же настаивает на том, что её не уведомили вовремя об отказе продлить договор."
6,"Как напоминает «Коммерсантъ», News Corp. сейчас принадлежит 48,5% «Мосгоррекламы»."
7,"По итогам 2008 года выручка компании превысила 1,4 млрд рублей, а прибыль составила 274 млн."
8,"В Москве доля News Outdoor достигает 24,7% от суммарной площади всех размещённых в городе конструкций (767,6 тыс."
9,"кв."
10,"м)."
