"sent_pos","source"
0,"Ливанов устроил разнос ректорам вузов из-за невыполнения указа об увеличении зарплаты преподавателей."
1,"Глава министерства пригрозил виновным соответствующими кадровыми решениями."
2,"Министр образования и науки Дмитрий Ливанов обрушился с резкой критикой на ректоров высших учебных заведений за то, что они не выполнили майский указ президента РФ Владимира Путина о повышении заработной платы преподавателей."
3,"Глава министерства пригрозил виновным соответствующими кадровыми решениями."
4,"Однако сами ректоры на условиях анонимности заявили газете ""Коммерсант"", что при нынешнем финансировании вузов могут поднять зарплату своим работникам только в одном случае - при сокращении штатов."
5,"В совещании у главы Минобрнауки приняли участие ректоры 20 московских вузов - РГГУ, ГУУ, МИСиСа и других ведущих учебных заведений."
6,"В 2012 году Путин объявил о планах правительства к 2018 году обеспечить зарплату преподавателей на уровне не менее 200% от средней в регионе."
7,"В то же время в настоящее время уже шесть регионов, в том числе Москва, отстают от графика роста зарплаты - преподаватели получают меньше 125% от средней зарплаты."
8,"Как сообщил один из ректоров, совещание было очень жестким."
9,"На все вопросы Ливанов отвечал, что ректор некомпетентен или не разобрался в ситуации."
10,"А между тем, по словам собеседника издания, проблема состоит в том, что вузам не выделили достаточно средств для реализации задуманного властями."
11,"Тем не менее министр потребовал взять на контроль вопрос повышения зарплат и достичь необходимых показателей в кратчайшие сроки."
12,"По мнению сопредседателя межрегионального профсоюза ""Университетская солидарность"" Михаила Лобанова, правительство понимает, что существует явный недостаток финансирования вузов, однако все равно требует выполнять указ Путина."
13,"По его словам, в итоге вузы вынуждены сокращать штаты, увеличивая нагрузку на оставшихся преподавателей."
14,"Напомним, в прошлом году разыгрался крупный скандал из-за сокращения штатов в Московском государственном университете имени М.В."
15,"Ломоносова."
16,"Тогда произошла волна увольнений сотрудников ликвидированных подразделений МГУ, в том числе ""Центра средств массовой информации МГУ"", ""Редакции оперативного радиовещания МГУ"" и других."
17,"Возмущенные уволенные преподаватели даже писали открытое письмо президенту Владимиру Путину."
18,"Они подсчитали, что для того, чтобы не нарушать обещаний президента и кабмина, руководство вуза в 2013 году должно было увеличить на 10% зарплату для профессорско-преподавательского состава и на 28% для научного состава, а в 2014 году - на 25% и 34% соответственно."
19,"Но этого не произошло."
20,"В Роструде тогда указывали, что выявлены многочисленные нарушения, связанные с процедурой увольнения работников и расчета им выплат."
21,"Однако чиновники в свое оправдание заявили, что сокращение штатов произошло законно - все сотрудники были заблаговременно предупреждены о грядущем увольнении."
