"sent_pos","source"
0,"МГУ так и не вошёл в первую сотню лучших вузов мира Самый престижный университет России за год сумел подняться только на 28 мест в мировом рейтинге."
1,"Согласно списку лучших университетов мира, составленному британским журналом Times Higher Education, МГУ имени М.В."
2,"Ломоносова занимает лишь 155-ю позицию из 200 возможных."
3,"По сравнению с предыдущим годом, когда самый престижный российский вуз находился лишь на 183-й строчке, ситуация улучшилась, однако от этого всё равно не легче."
4,"Еще один вуз, который вошёл в упомянутый рейтинг, — Санкт-Петербургский госуниверситет."
5,"Он разместился на 18 позиций ниже столичного вуза."
6,"Отметим также, что лидером списка второй год является Гарвард (США), на втором месте разместился британский Кембридж, а замыкает тройку лидеров американский Йель."
7,"Оксфорд оказался лишь на пятой строчке рейтинга."
8,"Примечательно, что в первой сотне лучших вузов мира стало больше азиатских университетов — в этом году их уже 16."
9,"Об особенностях и недостатках российского образования читайте в статье «Капитуляция российского капитала знаний» ."
