"sent_pos","source"
0,"Самая здоровая пища в мире Свой рейтинг полезной еды предлагает журнал Forbes."
1,"Журнал Forbes составил список самой здоровой пищи на Земле."
2,"На вершине продуктового хит-парада - ягоды, орехи и бобовые, входящие в меню всех долгожителей."
3,"Чуть ниже - свежее молоко и яйца, а также выловленный в океане лосось, поставляющие в организм человека жизненно-важные микроэлементы."
4,"Полезным признано и натуральное мясо скота, выращенного на зеленых пастбищах."
5,"Овощи, разумеется, тоже в списке."
6,"Как поясняют ученые, в мире нет ""плохих"" овощей, но особо ценный среди них это капуста, причем без разницы, какая - обычная кочанная, брокколи или брюссельская."
7,"Тем, кто заботится о своем долголетии, безусловно рекомендованы лук и чеснок, а также яблоки."
8,"При этом подчеркивается, что все вышеперечисленные продукты должны подвергаться минимальной обработке, передает РГРК «Голос России»."
9,"Самым здоровым напитком, что было вполне ожидаемо, признали зеленый чай, а гранатовый сок получил звание «природной виагры»."
10,"Помимо стимуляции сексуальных возможностей он также способствует понижению давления и борьбе с раковыми клетками."
