"sent_pos","source"
0,"Дмитрий Быков и «Льюис Кэрролл» номинированы на премию Стругацких Объявлены финалисты Международной премии имени Аркадия и Бориса Стругацких (АБС-Премии) в двух номинациях."
1,"В художественной номинации за победу будут бороться роман «Икс» Дмитрия Быкова, «Педагогическая поэма второго порядка» Евгения Лукина и сборник рассказов в жанре стимпанк «Кетополис: Киты и броненосцы» Грея Ф. Грина."
2,"За последним псевдонимом, по некоторым данным, скрывается группа авторов, выдающих себя за переводчиков малоизвестного писателя из Исландии."
3,"Согласно легенде, настоящее имя Грея Ф. Грина — Халлдор Олафур Лахнесс, пишет Лента.ру."
4,"Номинацию нон-фикшн в финале конкурса представляют «Льюис Кэррол» Нины Демуровой, «Марк Твен» Максима Чертанова и двухтомник «Стругацкие."
5,"Материалы к исследованию: письма, рабочие дневники."
6,"1972-1984», составленный Виктором Курильским и Светланой Бондаренко."
7,"Вручение АБС-Премии пройдет 21 июня в Пулковской обсерватории Санкт-Петербурга."
8,"Литературная премия имени братьев Стругацких вручается с 1999 года за лучшее художественное произведение в области фантастики и за лучшее критико-публицистическое произведение о фантастике."
9,"До своей смерти в ноябре 2012 года Борис Стругацкий лично составлял шорт-лист премии."
10,"О творчестве Бориса Стругацкого читайте в статье Частного корреспондента «Памяти Бориса Стругацкого»"
