"sent_pos","source"
0,"С ""Боржоми"" сняли эмбарго Грузинская минералка появится на прилавках в начале июня."
1,"Долгий путь, который пришлось проделать грузинской продукции, чтобы вернуться в Россию, близок к завершению."
2,"Крупные партии грузинской минеральной воды ""Боржоми"" уже находятся на складах российской таможни."
3,"Документы на ""Боржоми"" сейчас проходят необходимую проверку, сообщает NEWSru.com."
4,"""Ожидаем, что к началу июня продукция поступит в продажу."
5,"По нашим расчетам, спрос будет, поскольку с момента введения эмбарго прошло не так много лет, и люди еще не успели ее забыть"", - заявила представитель одной из крупнейших розничных сетей Оксана Токарева."
6,"В Федеральной таможенной службе сообщили, что полностью готовы к тому, чтобы дать грузинской продукции ""зеленый свет""."
7,"Но ждут отмашки Роспотребнадзора, поскольку именно это ведомство вводило запрет на поставки."
8,"Напомним, эмбарго на импорт грузинских вин и минеральной воды Россия наложила весной 2006 года."
9,"Официальная причина - несоответствие стандартам качества."
10,"Процесс возвращения вин из Грузии на российский рынок начался в нынешнем году."
11,"Предполагалось, что после отмены эмбарго продукция пойдет через пункт пропуска ""Верхний Ларс"", расположенный на северо-осетинском участке российско-грузинской границы."
12,"Однако, по словам представителя ФТС, поставщики сейчас больше ориентируются на Домодедовский таможенный пост - оформление должно происходить только на Алабинском таможенном посту Центральной акцизной таможни."
13,"Там каждая поставка будет проходить контрольную проверку Роспотребнадзора."
14,"Главный государственный санитарный врач Геннадий Онищенко, комментируя на прошлой неделе тему поставок грузинской продукции, отметил, что в ведомство поступило 135 заявлений от 65 предприятий по производству вина, коньяков, минеральной воды и чачи."
15,"Роспотребнадзора отказал в регистрации пяти видов коньяка, которые на российский рынок собиралась поставлять одна из грузинских компаний."
16,"Однако это не помешало Геннадию Онищенко оценить ситуацию с поставками грузинского алкоголя, ""как идущую в позитивном тренде""."
