"sent_pos","source"
0,"Конец света, который предрекал проповедник-евангелист Герольд Кемпинг утром в 06.00 по московскому времени 21 мая 2011 года так и не наступил."
1,"Это далеко не первое несбывшееся предсказание апокалипсиса."
2,"Поначалу на него практически не обратили внимания, однако, с приближением этой даты, немало СМИ в поисках сюжета, останавливались на этом, создавая прекрасную бесплатную PR-компанию для горе-пророка."
3,"Вполне вероятно, что Герольд Кемпинг объяснит это какой-либо неточностью и перенесет катастрофу на некоторое время вперёд, и по прежнему будет оставаться в центре внимания."
4,"Так, согласно его пророчествам, 6 сентября 1994 года на Землю должен был опуститься Иисус Христос."
5,"Следующее подобное мероприятие, по прогнозам майя, ожидается 21 декабря 2012 года, однако не следует забывать, что конец этой цивилизации наступил значительно раньше, и это отчего-то не отображено в их наследии, поэтому и достоверность подобного прорицания далеко не очевидна."
6,"Если-же и майя ошиблись, то расслабляться всё-равно не стоит."
7,"Апокалиптических теорий ещё достаточно: * 2021 год — инверсия магнитного поля Земли уничтожит часть человечества."
8,"* 2060 год — Согласно расчётам Исаака Ньютона, сделанным в 1704 году по библейской книге Даниила станет последним для людей."
9,"* 2242 год — конец эпохи Солнца согласно теории смены планетных эпох, которая была изложена в работах ибн Эзра, Авраама и Абу Машара."
10,"* 2892 год — апокалипсис обещанный Авелем."
11,"* 3797 год — кончину миру предрёк сам Нострадамус."
12,"* 5079 год — сочла последним всемирно известная Ванга …"
