"sent_pos","source"
0,"Прохоров обсудил с Лужковым совместные планы на лето Лидер партии ""Гражданская платформа"" также сообщил, что имя кандидата от ""Гражданской платформы"" на выборах мэра Москвы будет объявлено на пресс-конференции 14 июня."
1,"Лидер партии ""Гражданская платформа"" Михаил Прохоров встретился на выходных с бывшим мэром Москвы Юрием Лужковым."
2,"""Это была долгая дружеская, товарищеская встреча."
3,"Мы обсудили планы на лето, надеюсь, что совместные"", - цитирует РБК Прохорова."
4,"Политик также сообщил, что имя кандидата от ""Гражданской платформы"" на выборах мэра Москвы будет объявлено на пресс-конференции 14 июня."
5,"Он отметил, что сегодня вечером ""три очень известные юридические компании"" расскажут ему, как можно поменять свои активы, чтобы была возможность участвовать в выборах мэра Москвы."
6,"""Эти компании напряженно работали две недели"", - подчеркнул он."
7,"Прохоров добавил, что существует миф, который достался от Советского Союза, о нелюбви России к Москве."
8,"""Это понятно было тогда, помните про колбасные поезда, которые ехали из Москвы."
9,"Сейчас продовольственная проблема решена, а миф остался."
10,"И что удивительно - все люди, которые не любят Москву, последнее время приехали и здесь живут без любви к Москве."
11,"И самое удивительное - они к тому же ею управляют"", - сказал он."
12,"""Гражданская платформа"" будет бороться с этим мифом."
13,"По мнению Прохорова, в Москве есть всего две партии - партия людей, которые любят Москву вне зависимости от того, где они родились, и партия людей, которые просто живут в Москве, ее не любя."
14,"""Кандидат ""Гражданской платформы"" возглавит первую партию"", - сказал Прохоров."
15,"Напомним, сегодня Михаил Прохоров открыл в Москве общественную приемную ""Гражданской платформы""."
16,"В открытии приняли участие члены федерального гражданского комитета партии Андрей Макаревич, Алла Пугачева, Михаил Барщевский, Леонид Ярмольник, Евгений Ройзман и другие."
17,"По информации, прозвучавшей в ходе церемонии открытия приемной, туда уже поступило около 5 тыс."
18,"обращений граждан."
