"sent_pos","source"
0,"Креста на них нет."
1,"Британский суд оставил в силе запрет на ношение медработниками нательного креста."
2,"Некоторое время назад 54-летняя медсестра Ширли Чаплин подала в суд иск против администрации больницы Эксетера, которая запретила ей носить на шее нательный крест во время контакта с пациентами."
3,"Медсестре было предписано носить свой нательный крест в кармане, а после того как она нарушила приказ, её отстранили от работы с пациентами и перевели в регистратуру."
4,"Женщина считает, что руководство клиники, таким образом, нарушило её конституционное право на свободу вероисповедания."
5,"Чаплин нашла немало сочувствующих."
6,"Её иск поддержали несколько британских епископов, Христианский юридический центр и масса простых верующих."
7,"Несмотря на давление общественности, сообщают «Медновости», апелляционный суд по трудовым вопросам постановил, что администрация Королевской больницы Девона и Эксетера действовала на законных основаниях."
8,"Отметим, что действующий в медучреждениях Туманного Альбиона запрет на ношение украшений, включая религиозные символы, введён вовсе не из-за религиозной нетерпимости, а исключительно из соображений гигиены и безопасности."
9,"Считается, что цепочки и браслеты являются переносчиками инфекций."
10,"Более того, психически нездоровые пациенты во время приступа могут схватить их и причинить вред себе или работнику клиники."
