"sent_pos","source"
0,"10 марта 2009 года: где дно?"
1,"«Частный корреспондент» начинает регулярные замеры глубины, на которую погрузились финансовые активы."
2,"Близко ли дно?"
3,"Во время кризиса словно почва уходит из-под ног."
4,"Привычные ценовые ориентиры превращаются в какие-то бессмысленные фантастические цифры."
5,"Всё обваливается, и о возможных пределах этого обвала можно только гадать."
6,"Акции «Газпрома» обесценились в три с лишним раза."
7,"А могут ли они упасть еще дальше: в 10, в 30, в 100 раз?"
8,"Чего стоит ожидать от мировых валют при наихудшем раскладе и как понять, действительно ли сложившийся расклад — наихудший?"
9,"Вероятен ли, например, крах американского доллара?"
10,"И что в существующих условиях можно называть крахом?"
11,"Чтобы помочь читателям, размышляющим над этими вопросами, мы начинаем рассчитывать и публиковать специальные показатели, измеряющие величину разрыва между текущей стоимостью самых популярных финансовых активов и оценкой, которую им мог бы дать наиболее скептический и консервативный аналитик."
12,"Ведь во время кризисов обычно выигрывает тот, кто опирается на самые мрачные и пессимистичные прогнозы."
13,"Мы не претендуем на славу Кассандры."
14,"Публикуемые нами ультраконсервативные оценки — это не «справедливые цены» или «среднесрочные целевые уровни», которые рассчитывают авторитетные финансовые аналитики."
15,"Смысл этой деятельности не в предсказании будущих котировок, а в определении границы, ниже которой они не упадут."
16,"Солдата не могут сослать дальше фронта и разжаловать ниже рядового, а биржевые цены не могут провалиться глубже дна."
17,"Наша цель — дать людям некий условный ориентир, нащупав это дно и измерив, какое расстояние до него осталось."
18,"Мы создаем своеобразный глубиномер, эхолот."
19,"Методика наших вычислений — упрощенная и схематичная, но зато прозрачная и открытая."
20,"Глубиномер будет работать в отношении российских акций и основных мировых валют."
21,"Для акций уровень дна определяется с помощью методики, которую мы заимствуем у экономиста Артема Бортневского."
22,"Пожалуй, трудно придумать более консервативный и осторожный подход: ценность акций целиком определяется размером дивидендов, которые по ним выплачиваются."
23,"Нет дивидендов — нет ценности."
24,"У таких бумаг дно находится на отметке ноль."
25,"Для мировых валют подход основан на сопоставлении текущей покупательной способности всей денежной массы и стоимости золотых резервов, которыми эта денежная масса обеспечена."
26,"Да, именно золотых, а не золотовалютных!"
27,"Мы исповедуем скептицизм и придерживаемся отчасти мрачно-параноидального настроения."
28,"Во время столь серьезного кризиса, как сегодняшний, денежная политика самых солидных держав может в одночасье стать вопиюще безответственной, а доверие, накопленное за долгие десятилетия, способно быстро смениться судорожной паникой."
29,"Прецеденты в истории были."
30,"Поэтому в качестве обеспечения денежной массы, задающего дно, ниже которого не обвалится даже самая отверженная рынком валюта, рассматривается только золотой запас — он-то в резаную бумагу не превратится."
31,"Таким образом, дно у валют, можно сказать, золотое — оно задано золотым содержанием соответствующей денежной единицы."
32,"В первом выпуске глубиномера мы публикуем только данные по шести валютам."
33,"Это американский доллар, евро, британский фунт стерлингов, японская иена, швейцарский франк и российский рубль."
34,"Валютный глубиномер."
35,"Индекс золотого дна Основной параметр, характеризующий сегодня мировую финансовую систему, — это цена золота в долларах США."
36,"За последние 10 лет на этом рынке наблюдается быстрый, но подверженный сильным колебаниям рост."
37,"Текущая цена в 936,3 доллара за унцию всё еще ниже исторического рекорда в 1002,8 доллара, достигнутого в марте 2008-го."
38,"Недоверие участников рынка к денежным властям США проявляется в массовых продажах долларов и скупке золота."
39,"Федеральная резервная система (ФРС) может противопоставить этим действиям собственные интервенции, предлагая рынку золото из своих запасов."
40,"В худшем для денежных властей случае итоговая цена золота в долларах определяется соотношением золотого запаса ФРС и общей массы выпущенных долларов."
41,"Если эмиссия долларов была незначительной, а золотые запасы солидны, то доллар относительно золота будет дорогим."
42,"Этого результата можно достигнуть и на менее прочной основе, путем регулирования, манипулирования рынком и умелого внушения оптимистических настроений."
43,"Однако в периоды кризисов такие возможности ограниченны."
44,"Дно, или потенциал падения валюты, определяется как ее золотое содержание, то есть отношение золотых запасов государства к денежной массе."
45,"В качестве измерителя денежной массы мы в большинстве случаев используем агрегат М1 — сумму наличных денег в обращении и депозитов до востребования."
46,"Для России используется агрегат М2, включающий также срочные вклады, так как по российскому законодательству разницы между срочными и бессрочными депозитами практически нет."
47,"Данные показывают, что сегодня потенциал падения мировых валют очень велик."
48,"Для доллара США он составляет 84,1%, для швейцарского франка — 89,4%, для евро — 93,6%, для рубля — 93,8%, для британского фунта стерлингов — 99,4% и для японской иены — 99,5%."
49,"Это значит, что в случае полной утраты доверия к денежным властям ведущих стран унция золота будет стоить 5893 доллара, а сам доллар будет равен 2 евро, 1,7 швейцарского франка, 19 фунтам стерлингов, 92 рублям, или 3318 иенам."
50,"Эти показатели могут сильно скорректироваться, если центральные банки России, Японии и Великобритании переведут заметную часть своих международных резервов из валюты в золото."
51,"Приведенные оценки не являются рекомендациями совершить какие-либо действия на финансовых рынках."
