"sent_pos","source"
0,"«Электронная буква» В России появится первая премия в области е-книг."
1,"В России учреждена новая литературная премия в области электронных книг."
2,"Учредителем премии выступила компания «ЛитРес» — агрегатор, дистрибьютор и продавец лицензионных электронных книг."
3,"Это первый в истории российского рынка электронных книг опыт присуждения наград в данной области."
4,"Компания выступила с инициативой создания первой литературной премии в области электронных книг."
5,"«Аналога данной премии в России нет."
6,"Мы выбрали 12 номинаций по основным параметрам: бестселлер года, самый читаемый автор, самые продаваемые жанры е-книг."
7,"Как правило, в качестве жюри выступают деятели отрасли, в которой она присуждается."
8,"Но мы пошли по иному пути и предоставили нашим пользователям возможность самостоятельно определить победителя."
9,"Лучшие продажи выявят победителя», — заявил гендиректор «ЛитРес» Сергей Анурьев."
10,"Победители первой литературной премии в области электронных книг будут названы 20 декабря 2010 года."
11,"Жюри назовёт лучших в категориях «Бестселлер», «Самый популярный автор Рунета», «Открытие года», «Самая добрая и поучительная книга для детей (выбор детей, выбор родителей)», «Самая волнительная история любви», «Самая популярная фантастическая книга», «Самый популярный детектив», «Самый интересный автобиографический роман», «Самое объективное профильное СМИ», «За активное участие в развитии отрасли е-книг», «Ридер года», «Издательство года»."
