"sent_pos","source"
0,"Составлен рейтинг самых жарких драк с участием политиков Эмоциональные российские депутаты заняли в кулачном списке второе место."
1,"Британская The Guardian обнародовала подборку самых жарких драк политиков."
2,"Как пишет YTPO.ru, российские депутаты заняли в списке второе место благодаря потасовке, которая произошла на заседании Госдумы в 2005 году между членами фракции «Родина» и депутатами ЛДПР."
3,"Последние протестовали по поводу нарушений на выборах в законодательный орган Ямало-Ненецкого автономного округа и организовали забастовку."
4,"В знак протеста либерал-демократы попытались покинуть зал заседаний, но в дверях столкнулись с членами «Родины»."
5,"Народные избранники вступили в словесную перебранку, которая очень быстро переросла в драку."
6,"Обогнать наших политиков в кулачном рейтинге смогли только их коллеги из Италии."
7,"В минувшую среду на фоне споров о том, кто и как будет спасать тонущую экономику страны, член оппозиционной партии FLI Клаудио Барбато хорошо подрался с Фабио Раньери из Северной Лиги."
8,"На третьем месте газета публикует фото со встречи недовольных стоматологов в Праге."
9,"На снимке соревнуются в силе министр здравоохранения Чехии Дэвид Рат и его соперник — президентский помощник и дантист Макер Мачек."
10,"Последний прервал речь Рата подзатыльником, чем спровоцировал драку."
11,"Четвёртое место занял бой боливийских политиков во время заседания конгресса в Ла-Пасе в 2009 году."
12,"А на пятом — шумная драка украинских законодателей, случившаяся в 2010 году во время голосования по вопросу о продлении сроков пребывания Черноморского флота в Севастополе."
13,"Тогда, помимо рукоприкладства, оппозиция, выступавшая против принятия закона, применила такое средство убеждения, как сырые яйца, которыми закидала спикера Владимира Литвина."
14,"Кроме того, сторонники Тимошенко и Ющенко забросали зал заседания дымовыми шашками."
