"sent_pos","source"
0,"Ещё двое суток назад комиссия Европейского союза угрожала концерну Microsoft штрафом, не менее чем 2 млн."
1,"долларов США за сутки."
2,"Сегодня называется сумма в 5 млн."
3,"долларов в сутки, если концерн не пойдёт на уступки."
4,"Если Microsoft не согласится с условиями ЕС, то, возможно, штраф будет взыскан задним числом, начиная с 15 декабря 2005 года."
5,"Речь идёт об антимонопольном законодательстве."
6,"ЕС обязывает Microsoft сделать интерфейс к операционной системе Windows открытым для других разработчиков программного обеспечения, для того чтобы конкуренты Microsoft имели возможность создавать и продавать соё программное обеспечение, а Microsoft не имел чисто технической возможности исключить эти программы из применения под операционной системой Windows."
7,"В настоящее время Microsoft держит в секрете некоторые технические параметры Windows."
8,"Комиссия Европейского союза установила, что представленные концерном Microsoft данные интерфейса, неполные и недостаточные."
9,"Комиссар Европейского союза по конкуренции Нили Крёс (Neelie Kroes) обвиняет Microsoft в отсутствии готовности к сотрудничеству и выполнения установленных требований."
10,"В мае 2004 года Microsoft был оштрафован судом на 497 млн. евро за грубое нарушение правил конкуренции."
11,"Комиссия Европейского союза установила срок до 25 января 2006 года."
12,"К этой дате, затребованные данные, должны быть предоставлены, в противном случае на Microsoft будет наложен штраф."
13,"К 25 января 2006 года сумма штрафа составит 70 млн. евро."
