"sent_pos","source"
0,"В среду в регулярном чемпионате Национальной хоккейной лиги состоялось пять матчей."
1,"В Детройте, «Рэд Уингз» разгромили «Финикс» — 9:2, впервые с 13 февраля 1996 года забросив 9 шайб."
2,"Американец Мэтью Шнайдер оформил хет-трик и сделал одну результативную передачу."
3,"Во второй двадцатиминутке в ворота «койотов» влетело пять безответных шайб, что предопределило исход матча."
4,"Россиянин Павел Дацюк отметился тремя очками (1 гол + 2 передачи)."
5,"Шайба Алексея Ковалёва, а также результативные передачи Андрея Маркова и Сергея Самсонова помогли «Монреалю» взять верх над «Филадельфией» — 3:1."
6,"В матче «Атланта» — «Бостон» хозяева добились крупной победы — 4:1."
7,"Илья Ковальчук, Виталий Вишневский и дважды Вячеслав Козлов результативно ассистировали одноклубникам по «трэшерз»."
8,"Голкпипер Кари Лехтонен установил новый клубный рекорд «Атланты»."
9,"«Сухая» серия финна составила 167 минут и 56 секунд."
10,"Действующий обладатель Кубка Стэнли «Каролина» потерпела очередное поражение — на этот раз от в гостях от «Флориды» 3:6."
11,"В составе «пантер» дублем отметились Гэри Робертс и финн Олли Йокинен."
12,"Голкипер «Нью-Йорк Айлендерс» Майк Данэм сделал 46 сэйвов, что позволило его команде одержать первую победу в сезоне."
13,"В гостях был обыгран «Анахайм Дакс»."
14,"В составе «островитян» отметился шайбой Алексей Яшин, а его одноклубник Виктор Козлов записал на свой счет голевую передачу."
15,"Решающий буллит реализовал левый крайний ньюйоркцев Майк Йорк."
