"sent_pos","source"
0,"«Поэт и гражданин» нарасхват Оригинальный проект заинтересовал издателя «Сноба» и радиостанцию «Эхо Москвы»."
1,"Генеральный директор медиагруппы «Живи!», издающей журналы «Сноб» и «Русский пионер», Юрий Кацман сообщил о том, что его компания планирует выкупить права на трансляцию в интернете сатирического проекта «Поэт и гражданин», сообщает «Лента.ру», который ранее выходил на телеканале «Дождь»."
2,"Кроме того, ранее стало известно, что радиостанция «Эхо Москвы» также намерена приобрести права на трансляцию проекта."
3,"По словам главного редактора «Эха» Алексея Венедиктова, радиостанцию интересует как аудио-, так и видеоверсия программы, причём положительное решение по поводу аудиоверсии уже есть."
4,"Что же касается планов «Живи!» относительно проекта, согласно словам Юрия Кацмана, он будет выходить на одном из ресурсов медиагруппы, скорее всего, это будет интернет-портал F5."
5,"Показ первого выпуска «Поэта и гражданина» запланирован на 18 апреля."
6,"«Поэт и гражданин» — сатирический проект, в котором актёр Михаил Ефремов читает стихи Дмитрия Быкова, написанные на актуальные политические темы и стилизованные под произведения поэтов-классиков."
7,"С середины февраля программы цикла выходили на телеканале «Дождь»."
8,"В эфир попали пять выпусков, а шестой был снят генеральным директором телеканала Натальей Синдеевой."
9,"Последний выпуск был посвящён высказываниям Владимира Путина и Дмитрия Медведева о военной операции международной коалиции в Ливии."
10,"Наталья Синдеева объяснила решение об исключении выпуска из сетки тем, что, по её мнению, в тексте был превышен «предел допустимой конструктивной критики»."
