"sent_id","par_id","source","book_id","par_pos","sent_pos"
43778,14170,"Издатели книг заинтересовались iPhone",1563,1,1
43779,14170,"Издательство Houghton Mifflin Harcourt первым среди американских издательств договорилось с iTunes Store о размещении своих книг в онлайновом магазине для пользователей iPhone.",1563,1,2
43780,14171,"На фоне падения доходов от продаж книг, вызванного финансовым кризисом, всё большее количество издателей обращают внимание на рынок электронных книг, который за последний год вырос в США почти на 75%.",1563,2,1
43781,14171,"Начало продаж в прошлом году специализированного устройства для чтения электронных книг Kindle компанией Amazon, крупнейшим онлайновым в мире продавцом книг, и политика закрытости Amazon, которая упорно не разглашает данные о продажах ни самого устройства, ни цифрового контента, побуждают издателей искать новые пути продажи цифровых изданий.",1563,2,2
43782,14172,"Издательство Houghton Mifflin Harcourt первым среди американских издательств договорилось с iTunes Store о размещении своих книг в онлайновом магазине для пользователей iPhone.",1563,3,1
43783,14172,"Вице-президент компании Дэвид Ланжевин заявил, что продажа книг для пользователей iPhone может составить серьезную конкуренцию Amazon.",1563,3,2
43784,14173,"Houghton Mifflin Harcourt планирует начать продажи в конце ноября 2008 года.",1563,4,1
43785,14173,"Это будет серия новых бестселлеров издательства, которые будут продаваться в виде маленьких защищенных от копирования программ, включающих в себя как саму книгу, так и программу для ее чтения, через App Store в iTunes.",1563,4,2
43786,14173,"Компания предполагает для начала выставить на виртуальные полки iTunes 15 книг и в течение следующего года довести электронный ассортимент до 1 тыс. наименований.",1563,4,3
43787,14174,"Несмотря на сравнительно небольшие размеры экрана, iPhone показался вполне подходящим решением для чтения электронных книг многим пользователям.",1563,5,1
43788,14174,"Во всяком случае, бесплатную программу Stanza для чтения электронных книг без защиты от копирования скачало уже большее количество пользователей, чем куплено экземпляров Amazon Kindle.",1563,5,2
43789,14175,"Электронные книги становятся все более популярными.",1563,6,1
43790,14175,"И, хотя они занимают пока не более 1% рынка, издали предполагают увеличение их доли до 10% в течение ближайших пяти лет.",1563,6,2
43791,14175,"Читайте об этом подробнее в статье «Книги без бумаги».",1563,6,3
