"sent_pos","source"
0,"Издатели книг заинтересовались iPhone Издательство Houghton Mifflin Harcourt первым среди американских издательств договорилось с iTunes Store о размещении своих книг в онлайновом магазине для пользователей iPhone."
1,"На фоне падения доходов от продаж книг, вызванного финансовым кризисом, всё большее количество издателей обращают внимание на рынок электронных книг, который за последний год вырос в США почти на 75%."
2,"Начало продаж в прошлом году специализированного устройства для чтения электронных книг Kindle компанией Amazon, крупнейшим онлайновым в мире продавцом книг, и политика закрытости Amazon, которая упорно не разглашает данные о продажах ни самого устройства, ни цифрового контента, побуждают издателей искать новые пути продажи цифровых изданий."
3,"Издательство Houghton Mifflin Harcourt первым среди американских издательств договорилось с iTunes Store о размещении своих книг в онлайновом магазине для пользователей iPhone."
4,"Вице-президент компании Дэвид Ланжевин заявил, что продажа книг для пользователей iPhone может составить серьезную конкуренцию Amazon."
5,"Houghton Mifflin Harcourt планирует начать продажи в конце ноября 2008 года."
6,"Это будет серия новых бестселлеров издательства, которые будут продаваться в виде маленьких защищенных от копирования программ, включающих в себя как саму книгу, так и программу для ее чтения, через App Store в iTunes."
7,"Компания предполагает для начала выставить на виртуальные полки iTunes 15 книг и в течение следующего года довести электронный ассортимент до 1 тыс."
8,"наименований."
9,"Несмотря на сравнительно небольшие размеры экрана, iPhone показался вполне подходящим решением для чтения электронных книг многим пользователям."
10,"Во всяком случае, бесплатную программу Stanza для чтения электронных книг без защиты от копирования скачало уже большее количество пользователей, чем куплено экземпляров Amazon Kindle."
11,"Электронные книги становятся все более популярными."
12,"И, хотя они занимают пока не более 1% рынка, издали предполагают увеличение их доли до 10% в течение ближайших пяти лет."
13,"Читайте об этом подробнее в статье «Книги без бумаги»."
