"sent_pos","source"
0,"Главная кукла Европы После поражения при Ватерлоо 22 июня 1815 года Наполеон вторично отрёкся от престола и был сослан на остров Святой Елены в Атлантическом океане, где и умер 5 мая 1821 года, будучи пленником англичан Казалось бы, личность Наполеона изучена до конца."
1,"Но вопрос о причинах его поражения и сожаления о гибели такого героя не оставляют в покое его восторженных поклонников."
2,"Виноват ли Груши и генерал Мороз Личность Наполеона романтизирована и демонизирована под влиянием поэтов и писателей."
3,"Один лорд Байрон чего стоит."
4,"Вместе с тем подруга Наполеона, Жозефина, сказала, что Бонапарт познал запах трупов раньше, чем запах женщины."
5,"Такова наполеоновская романтика."
6,"Надо различать двух Наполеонов: Наполеона-специалиста и Наполеона-человека."
7,"Казалось бы, личность Наполеона изучена до конца."
8,"Но вопрос о причинах его поражения и сожаления о гибели такого героя не оставляют в покое его восторженных поклонников."
9,"Вместе с тем до сих пор, касаясь причины его поражения, иногда отмечают факторы вполне абсурдные."
10,"Например, вроде того, что прибудь маршал Груши вовремя, то история по-иному распорядилась бы победой в битве под Ватерлоо."
11,"И, соответственно, судьба Бонапарта сложилась бы по-другому."
12,"Нет ничего более недальновидного, чем это замечание."
13,"Вторжение в Испанию было первой ошибкой, а русский поход 1812 года — второй и самой роковой."
14,"Это он признавал, хотя снисходительно говорил о «недоразумении», вовлёкшем его в поход на Москву."
15,"Войдя в Москву, ему надо было бы сейчас же из неё выйти и, догнав Кутузова, уничтожить русскую армию, если бы это получилось."
16,"Ведь русские могли отходить до Урала."
17,"И об этом Наполеон должен был подумать в самом начале."
18,"Вот почему русский поход Наполеона можно расценить как пижонство."
19,"«Эта роковая война с Россией, в которую я был вовлечён по недоразумению, эта ужасающая суровость стихии, поглотившей целую армию, и затем вся вселенная, поднявшаяся против меня!» Имеется распространённая версия о генерале Морозе."
20,"Но Доминик Ливен (Dominic Lieven), профессор российской истории из Лондонской школы экономики, в своей книге «Россия против Наполеона» убедительно доказывает, что «главная причина победы России над Наполеоном состояла в том, что российские полководцы оказались умнее», не оставляя места для вероятностных причин поражения Бонапарта."
21,"Поставил не на ту карту Тарле отмечает, что Наполеон отлично сознавал и вначале, и впоследствии, что только революционный подъём помог ему возвыситься, а вовсе не умеренно-либеральные конституционные узоры: «Моя система защиты ничего не стоила, потому что средства были слишком не в уровень с опасностью."
22,"Нужно было бы снова начать революцию, чтобы я мог получить от неё все средства, какие она создаёт."
23,"Нужно было взволновать все страсти, чтобы воспользоваться их ослеплением."
24,"Без этого я не мог уже спасти Францию», — говорил он в 1815 году."
25,"От одного его слова зависело, чтобы народная масса перерезала всю палату, и многие депутаты, пережившие эти дни, подтвердили его слова."
26,"Но ни до, ни после Ватерлоо Наполеон не захотел на это пойти."
27,"Любопытнейшие известия приходили непрерывно из рабочих предместий 21, 22, 23 июня."
28,"Там громко, собираясь большими толпами, высказывались решительно против отречения императора, требовали продолжения военной борьбы против надвигавшегося вражеского нашествия."
29,"Наполеон и тогда, в Париже, и на острове Святой Елены повторял, что если бы он захотел использовать революционную ненависть против дворян и духовенства, которую он застал при своей высадке в 1815 году, то он прибыл бы в Париж в сопровождении «двух миллионов крестьян»."
30,"Но он не желал предводительствовать «чернью», потому что его «возмущала самая мысль об этом»."
31,"Эту же почву он мог использовать в России."
32,"Беспокойство овладело верхами дворянства после занятия Москвы Наполеоном, и Александру доносили, что не только среди крестьян идут слухи о свободе, что уже и среди солдат поговаривают, будто Александр сам тайно просил Наполеона войти в Россию и освободить крестьян, потому что царь боится помещиков."
33,"А в Петербурге уже поговаривали, что Наполеон — сын Екатерины II и идёт отнять у Александра свою законную всероссийскую корону, после чего и освободит крестьян."
34,"В 1812 году происходил ряд крестьянских волнений против помещиков."
35,"Наполеон вдруг приказывал искать в московском архиве сведения о Пугачёве, то окружающие императора делали наброски манифеста к крестьянству, то вовсе переставал об этом говорить, начиная расспрашивать о татарах и казаках."
36,"Будучи в России, он мог отменить крепостное право и склонить на свою сторону народ России."
37,"Без подобных мер рекрутский потенциал Франции был недостаточен для достижения поставленных Бонапартом целей."
38,"Мысли о Пугачёве показывают, что он очень реально представлял себе возможные последствия своего решительного выступления в качестве освободителя крестьян."
39,"Если чего и боялись стихийно, «нутром» русские дворяне, то не столько континентальной блокады, сколько именно потрясения крепостного права в случае победы Наполеона."
40,"Но Наполеон не захотел даже приступить к началу реализации этого плана."
41,"Для императора новой буржуазной Европы мужицкая революция оказалась неприемлемой даже в борьбе против феодально-абсолютистской монархии и даже в такой момент, когда эта революция являлась для него единственным шансом возможной победы."
42,"Так же мимолётно подумал он, сидя в Кремле, о восстании на Украине, о возможном движении среди татар."
43,"И все эти планы также были им отвергнуты."
44,"Король жакерии Однако к самому концу, под явным впечатлением от известий, приходивших на остров Святой Елены из Европы, через газеты и устные сообщения о германском революционном брожении, о студенческих волнениях, император заявил: «Я должен был бы основать свою империю на поддержке якобинцев»."
45,"Потому что якобинская революция — это вулкан, посредством которого можно легко взорвать Пруссию."
46,"А как только революция победила бы в Пруссии, то Европа была бы побеждена «моим оружием и силой якобинизма»."
47,"Якобинская революция представлялась ему союзницей, которую он напрасно оттолкнул и уничтожил."
48,"Вместе с тем Наполеон, расстрелявший якобинцев, самодержавный монарх, обративший республики, окружавшие Францию, в королевства и раздавший их своим братьям, зятьям и маршалам в пользование, не имеет ничего общего с титулом предводителя якобинцев, который он пытался себе присвоить, хоть теоретически или в мечтах."
49,"Придя к власти бедным человеком, он отдавал её, являясь одним из богатейших людей Франции."
50,"Такова участь всех диктаторов и даже современных политиков."
51,"Британские сценарии войн Линдон Ларуш, американский экономист и политический деятель, считает, что Наполеона Бонапарта использовали британские кукловоды ради той же цели, что и при организации англо-голландскими либералами Семилетней войны 1755—1763 годов."
