"sent_pos","source"
0,"Дмитрий Медведев оценил расходы на украинских беженцев в 5 млрд рублей В ФМС поступили обращения от 144 тыс."
1,"украинских граждан за статусом, который не связан с трудовой деятельностью."
2,"Общие расходы бюджета России на украинских беженцев составили 4,940 млрд рублей, сообщает «Интерфакс»."
3,"""В общей сложности правительством уже выделено 4 млрд 940 млн руб."
4,"на проблему, связанную с беженцами."
5,"Это очень существенные деньги"", - сказал он на совещании, посвященном проблемам регионов, принимающих украинских беженцев."
6,"По словам главы правительства, Россия выделит регионам 3,5 млрд руб."
7,"для приема беженцев с территории Украины, а Федеральной миграционной службе - 780 млн рублей."
8,"""Постановлением правительства, которое я сегодня подписал, мы предусмотрели трансферты регионам на обустройство граждан в пунктах временного размещения."
9,"Объем бюджетных ассигнований - более 3,5 млрд руб."
10,"Еще 780 млн руб."
11,"решено выделить ФМС России на организацию приема украинских граждан"", - заявил Медведев."
12,"Он добавил, что правительство приняло решение о выделении вынужденным переселенцам с Украины единовременной денежной помощи, но ее размер назван не был."
13,"""Правительством также принято решение о предоставлении единовременной финансовой помощи гражданам Украины, которые имеют статус беженца или временное убежище."
14,"Надеюсь, все это поможет людям пережить испытания"", - сказал премьер-министр."
15,"Медведев сообщил, что на получение убежища в России документы оформляют 38 тыс."
16,"граждан Украины."
17,"В связи с ростом количества прошений квоты на временное проживание граждан других государств были увеличены более чем на 51 тыс."
18,"человек."
19,"""С учетом ситуации правительством увеличены и распределены по субъектам квоты на временное проживание иностранных граждан более чем на 51 тыс."
20,"человек."
21,"Это позволит получить разрешение большему количеству украинских граждан"", - сказал глава правительства."
22,"Срок рассмотрения заявлений на получение временного убежища был сокращен с трех месяцев до трех дней."
23,"По сведениям Медведева, в ФМС поступили обращения от 144 тыс."
24,"украинских граждан за статусом, который не связан с трудовой деятельностью."
25,"Ростов-на-Дону, в Ростовской области размещено свыше 35,5 тыс."
26,"украинских беженцев, Краснодарский край принял 15 тыс."
27,"человек, Республика Адыгея - свыше 2 тыс."
28,"украинцев."
