"sent_pos","source"
0,"«Да не в толерантности дело... ну просто не смешно» Выход новой передачи на Первом канале и гневное письмо Союза армян России обсуждают блогеры vladvasyukhin: «В первый выпуск позвали звездой облезлого Диброва."
1,"Над ним подобострастно-искромётно шутили, он вяло отвечал."
2,"Ничего страшного и антиармянского я в этом туповатом трэш-шоу не разглядел."
3,"Может, потому, что я — ни капли не армянин."
4,"И не азербайджанец — они, кстати, тоже возмутились и обиделись, что герой передачи просит приготовить «армянскую долму»."
5,"Ну не могут два гордых и великих народа поделить авторские права на эти рисово-мясные тефтельки в виноградных листьях!"
6,"Армяне пишут, что новая программа продюсера Цекало вызвала «естественную бурю негодования среди армянской молодёжи» (наверное, потому, что младший член этой семьи изображён дебилом-отморозком) и не соответствует «государственной концепции профилактики ксенофобии»."
7,"Однако придётся армянам России немного потерпеть: записано четыре пилотных выпуска, и летом их будут эфирить»."
8,"dr-piliulkin: «Да не в толерантности дело... ну просто не смешно»."
9,"y-nikita: «Да, по прошествии одного выпуска можно говорить о том, что зрителю, возможно, не хватает толерантности."
10,"И отчасти это можно объяснить тем, что сам Рубик не пытается быть смешным, а, наоборот, показывает интеллектуальную развитость и лёгкое остроумие армян, которых я лично не отрицаю."
11,"Собственно, вот здесь и пропадает юмористический подтекст."
12,"Можно провести аналогию с «Нашей Рашей», где над гастарбайтерами (скорее всего, таджиками) издеваются, а здесь, наоборот, показывают, что армяне не только умеют на такси «бомбить» и фруктами торговать, но ещё и сидеть в кресле с бокалом дорогого алкоголя."
13,"Оно-то правильно, но люди (большинство из которых — представители среднего класса) хотят посмотреть именно на нелепого главного героя такого шоу, а не на зажиточного армянина в Москве»."
14,"astrenata: «Если объективно судить, задумка-то хороша, но воплощение безобразно»."
15,"mkdotam: «Кстати, похоже, члены САР (Союз армян России."
16,"— «Часкор») узнали в Рубике себя»."
17,"catbegemot : «Как и всякий хитрый еврей, смотрел передачу в армянской семье."
18,"Семья ржала (себя все узнали), а после того, как передача закончилась, начала звонить родственникам и спрашивать — смешная передача, но армян зачем так плохо показывать, э?"
19,"Лично мне — никак."
20,"Просто интересно было посмотреть на Рубика (я игры ЕрМИ не застал) и приятно — на сиськи, а остальное — так себе»."
21,"ellantra: «Ужасно тупая, не смешная передача."
22,"Рубик там такой идиот!"
23,"Со своими пошлыми глупыми шутками."
24,"Кошмар!"
25,"Просто не знаю, не будут фыркать русские на армян ещё больше из-за этой передачи?"
26,"Может, именно из-за этого САР зашевелился, мол, «это не наше, это не мы и за Рубика мы не отвечаем»."
27,"bachilo: «Буржуйский вариант «Рубика» очень успешен, там смешная индийская семья живёт в Англии или в Штатах, не помню, и делает пафосное телевидение на коленке."
28,"Зрители смотрят и ржут — над индусами-провинциалами, над апломбом «нового англичанина», над своими звёздами в гостях у сельчан."
29,"Попробовали сделать русский аналог — армянская семья в Москве."
30,"Взяли блестящего импровизатора Рубика, сняли пилот."
31,"Что видим?"
32,"Нашему зрителю толерантности-то не хватает!"
33,"Ему такое количество армян в кадре не смешно, а неприятно, неудобно как-то."
34,"Рубику на первой программе ещё трудно искрить."
35,"А гости и вовсе напуганы непривычной обстановкой."
36,"Они же ещё в эфире не видели, как можно себя вести."
37,"Так что программа эта прикидочная, пробная."
38,"Судя по вашей дружной реакции, посмотрели её многие."
39,"Поглядим на рейтинги."
40,"Да, лично я бы не стал зрителем такой программы, я вообще не люблю импровизаций и ток-шоу."
41,"Но ведь спросят не меня и даже не нас с вами, а народ»."
