"sent_id","par_id","source","book_id","par_pos","sent_pos"
105710,36932,"В Израиле стартовали внеочередные выборы в кнессет",3837,1,1
105711,36933,"Нетаньяху пророчат отставку или утрату влияния.",3837,2,1
105712,36934,"В Израиле во вторник проходят досрочные выборы, по итогам которых будет определен состав кнессета (парламента) 20-го созыва.",3837,3,1
105713,36934,"Для того, чтобы каждый желающий мог проголосовать, 17 марта объявлен в стране официальным выходным днем.",3837,3,2
105714,36934,"По данным ЦИК, в настоящее время число граждан, достигших 18 лет, которые обладают правом голоса, составляет 5,8 млн человек.",3837,3,3
105715,36934,"Предварительные итоги голосования станут известны рано утром в среду, передает NEWSru.com.",3837,3,4
105716,36935,"Политологи и пресса отмечают, что на этих выборах должен решиться вопрос о доверии премьер-министру страны Беньямину Нетаньяху, но в любом случае потери для него неизбежны - он может либо расстаться с креслом главы правительства, либо утратить влияние, вступив в коалицию.",3837,4,1
105717,36935,"Согласно опросам общественного мнения, правящая партия ""Ликуд"", возглавляемая Нетаньяху, проигрывает оппозиционному левоцентристскому блоку ""Сионистский лагерь"".",3837,4,2
105718,36935,"Впрочем, не исключено, что Нетаньяху может в конечном итоге получить более серьезный ресурс для формирования правительства, чем его соперники.",3837,4,3
105719,36935,"Это означает, что у премьера остаются шансы остаться на своем посту, но при этом придется заключать соглашение о широкой коалиции и идти на серьезные уступки партнерам.",3837,4,4
105720,36936,"Для участия в выборах зарегистрированы 25 блоков и партий.",3837,5,1
105721,36936,"Партия ""А-решима а-аравит"" отказалась от участия в выборах, однако ее название фигурирует на сайте Центризбиркома.",3837,5,2
105722,36936,"Электоральный барьер на нынешних выборах составляет 3,25% после того, как был повышен кнессетом 19-го созыва.",3837,5,3
105723,36936,"По данным социологических исследований, рассчитывать на его преодоление могут лишь 11 партий.",3837,5,4
105724,36936,"Так, главным претендентом на победу является левоцентристский блок ""Сионистский лагерь"" во главе с Ицхаком Герцогом (партии ""Авода"") и Ципи Ливни (партия ""Ха-тнуа""), который может получить 25 депутатских мандатов.",3837,5,5
105725,36936,"Блок выступает против получения Ираном ядерного оружия, за урегулирование палестино-израильского конфликта по формуле ""два государства для двух народов"", но без возвращения к границам 1967 года, а также предлагает ряд мер по решению острой жилищной проблемы.",3837,5,6
105726,36937,"Проблема для блока состоит в том, что потенциальных союзников для формирования правительства у Герцога, претендующего на пост премьера, немного.",3837,6,1
105727,36937,"Теоретически он может рассчитывать на поддержку левой партии ""Мерец"" и при определенных условиях - центристской ""Еш Атид"".",3837,6,2
105728,36937,"Большинства - 61 мандат - в случае коалиции они все равно не набирают.",3837,6,3
105729,36937,"Партия ""Ликуд"" может занять 21 кресло в парламенте.",3837,6,4
105730,36937,"Партия уделяет основное внимание проблемам национальной безопасности Израиля, а также занимает жесткую позицию по ключевым вопросам ближневосточного урегулирования.",3837,6,5
105731,36937,"В частности, накануне выборов Нетаньяху выступил против создания палестинского государства и раздела Иерусалима, как это предусмотрено концепцией ""два государства для двух народов"".",3837,6,6
105732,36938,"Премьер может рассчитывать на союз с праворелигиозным ""Еврейским домом"", которому прочат 11 мандатов, и партией ""Наш дом - Израиль"" главы МИДа Авигдора Либермана (5 мест).",3837,7,1
105733,36938,"Потенциальными партнерами Нетаньяху можно назвать три ультраортодоксальные партии - ШАС (7 мандатов), ""Яадут а-Тора"" (6) и ""Яхад"" (5).",3837,7,2
105734,36938,"Если же к правому лагерю примкнет и партия ""Кулану"", которой опросы обещают 10 мест, то необходимое число мандатов будет получено.",3837,7,3
105735,36938,"Но так или иначе, по мнению экспертов, на переговорах о формировании коалиции партнеры ""Ликуда"" будут выдвигать завышенные требования - прежде всего связанные с распределением портфелей.",3837,7,4
105736,36938,"На самом Нетаньяху, проголосовавшем на выборах утром во вторник, тревожные ожидания никак не отразились - он выглядел довольным и улыбался, когда опускал бюллетень у урну.",3837,7,5
105737,36939,"Третье место прочат союзу арабских партий - ""Объединенному арабскому списку"", который может рассчитывать на 13 мандатов.",3837,8,1
105738,36939,"Если ему удастся достичь столь значительного результата, это станет прецедентом в израильской политике.",3837,8,2
105739,36939,"Четвертое место по опросам занимает центристская партия ""Еш Атид"" бывшего министра финансов Яира Лапида, которая может рассчитывать на 12 мест.",3837,8,3
105740,36939,"Партии русскоязычных израильтян ""Наш дом - Израиль"" Авигдора Либермана могут отойти пять мест в парламенте.",3837,8,4
105741,36940,"Так как ни одна из партий, скорее всего, не получит 61 из 120 кресел в парламенте, будущий премьер определится в процессе переговоров лидеров вошедших в кнессет партий.",3837,9,1
105742,36940,"По закону президент Израиля поручит сформировать правительство депутату, который сможет обеспечить коалицию, контролирующую 61 место.",3837,9,2
105743,36940,"Эксперты называют нынешние выборы референдумом об отношении к премьеру Нетаньяху.",3837,9,3
105744,36940,"Снижение популярности главы правительства связывают главным образом с усталостью электората от эксплуатируемой премьером темы безопасности - в ущерб социально-экономической программе.",3837,9,4
105745,36940,"Левые, в противовес ""Ликуду"", обещают активизировать палестино-израильский мирный процесс и наладить испортившиеся в последнее время отношения с США.",3837,9,5
105746,36940,"Политологи не исключают варианта ""большой коалиции"" и ротации премьеров без Беньямина Нетаньяху.",3837,9,6
105747,36940,"Также предполагается вариант, при котором премьер подаст в отставку после проигрыша в выборах, а ""Ликуд"" войдет в правящую коалицию без него.",3837,9,7
