"sent_pos","source"
0,"В Израиле стартовали внеочередные выборы в кнессет Нетаньяху пророчат отставку или утрату влияния."
1,"В Израиле во вторник проходят досрочные выборы, по итогам которых будет определен состав кнессета (парламента) 20-го созыва."
2,"Для того, чтобы каждый желающий мог проголосовать, 17 марта объявлен в стране официальным выходным днем."
3,"По данным ЦИК, в настоящее время число граждан, достигших 18 лет, которые обладают правом голоса, составляет 5,8 млн человек."
4,"Предварительные итоги голосования станут известны рано утром в среду, передает NEWSru.com."
5,"Политологи и пресса отмечают, что на этих выборах должен решиться вопрос о доверии премьер-министру страны Беньямину Нетаньяху, но в любом случае потери для него неизбежны - он может либо расстаться с креслом главы правительства, либо утратить влияние, вступив в коалицию."
6,"Согласно опросам общественного мнения, правящая партия ""Ликуд"", возглавляемая Нетаньяху, проигрывает оппозиционному левоцентристскому блоку ""Сионистский лагерь""."
7,"Впрочем, не исключено, что Нетаньяху может в конечном итоге получить более серьезный ресурс для формирования правительства, чем его соперники."
8,"Это означает, что у премьера остаются шансы остаться на своем посту, но при этом придется заключать соглашение о широкой коалиции и идти на серьезные уступки партнерам."
9,"Для участия в выборах зарегистрированы 25 блоков и партий."
10,"Партия ""А-решима а-аравит"" отказалась от участия в выборах, однако ее название фигурирует на сайте Центризбиркома."
11,"Электоральный барьер на нынешних выборах составляет 3,25% после того, как был повышен кнессетом 19-го созыва."
12,"По данным социологических исследований, рассчитывать на его преодоление могут лишь 11 партий."
13,"Так, главным претендентом на победу является левоцентристский блок ""Сионистский лагерь"" во главе с Ицхаком Герцогом (партии ""Авода"") и Ципи Ливни (партия ""Ха-тнуа""), который может получить 25 депутатских мандатов."
14,"Блок выступает против получения Ираном ядерного оружия, за урегулирование палестино-израильского конфликта по формуле ""два государства для двух народов"", но без возвращения к границам 1967 года, а также предлагает ряд мер по решению острой жилищной проблемы."
15,"Проблема для блока состоит в том, что потенциальных союзников для формирования правительства у Герцога, претендующего на пост премьера, немного."
16,"Теоретически он может рассчитывать на поддержку левой партии ""Мерец"" и при определенных условиях - центристской ""Еш Атид""."
17,"Большинства - 61 мандат - в случае коалиции они все равно не набирают."
18,"Партия ""Ликуд"" может занять 21 кресло в парламенте."
19,"Партия уделяет основное внимание проблемам национальной безопасности Израиля, а также занимает жесткую позицию по ключевым вопросам ближневосточного урегулирования."
20,"В частности, накануне выборов Нетаньяху выступил против создания палестинского государства и раздела Иерусалима, как это предусмотрено концепцией ""два государства для двух народов""."
21,"Премьер может рассчитывать на союз с праворелигиозным ""Еврейским домом"", которому прочат 11 мандатов, и партией ""Наш дом - Израиль"" главы МИДа Авигдора Либермана (5 мест)."
22,"Потенциальными партнерами Нетаньяху можно назвать три ультраортодоксальные партии - ШАС (7 мандатов), ""Яадут а-Тора"" (6) и ""Яхад"" (5)."
23,"Если же к правому лагерю примкнет и партия ""Кулану"", которой опросы обещают 10 мест, то необходимое число мандатов будет получено."
24,"Но так или иначе, по мнению экспертов, на переговорах о формировании коалиции партнеры ""Ликуда"" будут выдвигать завышенные требования - прежде всего связанные с распределением портфелей."
25,"На самом Нетаньяху, проголосовавшем на выборах утром во вторник, тревожные ожидания никак не отразились - он выглядел довольным и улыбался, когда опускал бюллетень у урну."
26,"Третье место прочат союзу арабских партий - ""Объединенному арабскому списку"", который может рассчитывать на 13 мандатов."
27,"Если ему удастся достичь столь значительного результата, это станет прецедентом в израильской политике."
28,"Четвертое место по опросам занимает центристская партия ""Еш Атид"" бывшего министра финансов Яира Лапида, которая может рассчитывать на 12 мест."
29,"Партии русскоязычных израильтян ""Наш дом - Израиль"" Авигдора Либермана могут отойти пять мест в парламенте."
30,"Так как ни одна из партий, скорее всего, не получит 61 из 120 кресел в парламенте, будущий премьер определится в процессе переговоров лидеров вошедших в кнессет партий."
31,"По закону президент Израиля поручит сформировать правительство депутату, который сможет обеспечить коалицию, контролирующую 61 место."
32,"Эксперты называют нынешние выборы референдумом об отношении к премьеру Нетаньяху."
33,"Снижение популярности главы правительства связывают главным образом с усталостью электората от эксплуатируемой премьером темы безопасности - в ущерб социально-экономической программе."
34,"Левые, в противовес ""Ликуду"", обещают активизировать палестино-израильский мирный процесс и наладить испортившиеся в последнее время отношения с США."
35,"Политологи не исключают варианта ""большой коалиции"" и ротации премьеров без Беньямина Нетаньяху."
36,"Также предполагается вариант, при котором премьер подаст в отставку после проигрыша в выборах, а ""Ликуд"" войдет в правящую коалицию без него."
