"sent_pos","source"
0,"На компьютере смоделирована одна миллисекунда жизни белковой молекулы Учёные из исследовательского центра Дэвида Шоу поставили новый рекорд в длительности рассчитанной на суперкомпьютере динамики отдельной белковой молекулы."
1,"Как сообщается в журнале «Science», им удалось рассчитать 1 миллисекунду из жизни молекулы."
2,"Главными предметами исследования были механизмы свёртывания белка и его конформационные изменения."
3,"Белковая молекула представляет собой длинную цепочку, составленную из аминокислот."
4,"В результате взаимодействия между отдельными звеньями цепочки, а также с окружающей средой, эта цепочка сворачивается в некую структуру, которая во многом определяет свойства белка и его роль в жизни биологического организма."
5,"Предсказание конечной конфигурации белка на основе известной структуры цепи является одной из центральных задач современной молекулярной биологии и требует для своего решения привлечения ресурсозатратных вычислений, поскольку экспериментальные методы требуют слишком много времени и сил."
6,"Другим важным моментом является то, что белковые молекулы в процессе своей жизнедеятельности не являются статичными, их структура меняется и это имеет важное значение для понимания процессов, проходящих в клетках."
7,"Поэтому перед биологами стоит задача расчёта динамики белковой молекулы на длительных временах."
8,"Предыдущий рекорд подобного расчёта составлял 10 микросекунд."
9,"Дэвид Шоу — бывший профессор одного из американских университетов, прервал на несколько лет свои исследования для того, чтобы заняться финансовыми операциями."
10,"Заработав 2,5 млрд долларов, он открыл собственный исследовательский центр, носящий его имя."
11,"Центр специализируется на задачах вычислительной биологии и имеет собственный суперкомпьютер «Антон», названный в честь Антона ван Левенгука, впервые применивший микроскоп для изучения микроорганизмов."
12,"Для представленного в опубликованной работе расчёта суперкомпьютеру потребовалось сто дней вычислений."
