"sent_pos","source"
0,"Всё ТВ в одном флаконе."
1,"Законно, бесплатно, онлайн."
2,"В Сети появился новый сервис, с помощью которого бесплатно можно просматривать контент международных телеканалов."
3,"Портал SeeSaw объединил популярные телешоу, которые выпускают BBC, Channel 4 и канал Five."
4,"К показу в онлайн-режиме доступны 3 тыс."
5,"часов телепрограмм, спортивных матчей и сериалов, таких как, например, The IT Crowd и Doctor Who."
6,"Интернет-трансляция осуществляется на абсолютно легальной основе — с разрешения правообладателей."
7,"Как пишет The Independent, бесплатным сервис будет оставаться не всегда."
8,"Со временем его основатель Джон Килинг намерен монетизировать портал, введя ряд платных услуг."
9,"Не исключено, что деньги будут взимать с пользователей за просмотр так называемого премиум-контента сериалов и шоу с самыми высокими рейтингами."
