"sent_pos","source"
0,"Суд первой инстанции Крефельда в четверг 12 апреля начнёт разбирать дело, совершенно уникальное."
1,"Дело о двух убитых лягушках."
2,"И это не шутка, поскольку 1 апреля уже давно прошло, а смертоубийство произошло 1 июля 2010 года."
3,"С тех пор прокуратура немецкого Крефельда провела весьма тщательное расследование и вот что выяснилось."
4,"Жили-были два соседа."
5,"Случай свёл их под крышей одного довольно престижного дома, при котором у каждого из них был свой зелёный участок."
6,"Один сосед был безумно влюблён в лягушачье племя и не пожалел средств и сил, чтобы постоить для них специальные два пруда, а самих лягушек привести из под Альп."
7,"Даже более того: он дал каждой из четырёх лягушек имя — Дики, Тупфи, Глубши и Фредди."
8,"Заботясь об их здоровье, хозяин даже соорудил на своей террасе уголок с прибором ночного видения, так, на всякий случай, мало ли что может случиться, вдруг потребуется срочная помощь."
9,"Случилось… Увы, второй сосед такого блаженства от общения с лягушками не испытывал, а вот они испытывали его нервы."
10,"Особенно в ночь на 1 июля 2010 года."
11,"У племени земноводных начался ток, или гон, или любовные игры, сами выбирайте, что вам больше подходит."
12,"И вот с наступлением ночи они подняли невероятный шум и стали горланить на уровне 70 децибелов."
13,"Тут нервы у безлягушечного соседа сдали."
14,"Правда, суду ещё предстоит выяснить, что же именно и как произошло, но основная версия такова."
15,"Будучи неплохим стрелком и владельцем пневматической винтовки (случайно ли?)"
16,"он выбрался из постели и буквально снайперскими выстрелами «утихомирил публику»."
17,"Можете себе представить, как нужно было тренироваться, чтобы в темноте так чётко сработать?"
18,"Повидимому, был и ночной оптический прицел."
19,"В результате неожиданной атаки, одна из лягушек скончалась сразу, а вторая — на следующий день."
20,"Проснувшись от выстрелов, владелец лягушек (не будем называть его имени) вскочил с кровати, бросился к прибору ночного видения, но было уже поздно."
21,"Утром он вызвал полицию, показал место вероломного убийства, а в качестве вещественного доказательства положил одну из жертв в целофановый пакет и отправил её в морозильную камеру холодильника."
22,"Полиция обследовала место происшествия, а потом нагрянула к соседу и обнаружила у него незарегистированное пневматическое оружие."
23,"Дело приняло серьёзный оборот и было оформлено уголовное дело."
24,"Время шло, слухи о событии распространились среди жителей района и они поделились на две половины, скажем, две партии."
25,"Итак, 12 мая состоится первое разбирательство между двумя враждебными партиями."
26,"Одни стоят горой за здоровье природы, а другие — за здоровье людей."
27,"Как совместить всё воедино?"
28,"Да, трудное предстоит дело и его результаты — неочевидны."
29,"Такие вот времена наступили…"
