"sent_pos","source"
0,"Советы для всех и каждого «Бурда» начал издавать новый журнал."
1,"Издательский дом «Бурда» выпустил новый журнал — «Добрые советы."
2,"Всё для семьи»."
3,"В каждом номере авторы обещают публиковать полезную информацию на все случаи жизни: идеи по ведению домашнего хозяйства, оформлению интерьера, обустройству дачного участка, воспитанию детей, рецепты блюд и народные рецепты здоровья, советы читателей и профессиональные рекомендации экспертов."
4,"В редакции надеются, что широкий круг тем позволит изданию собрать немалую читательскую аудиторию."
5,"По сведениям «МедиаАтласа», новый журнал, главредом которого назначена Оксана Жучок, будет выходить ежемесячно тиражом в 200 тыс."
6,"экземпляров."
7,"Цена каждого номера составит всего 10 рублей."
8,"О том, как создать полноценный глянец за 24 часа, см."
9,"в материале «Креативщики на сутки»."
