"sent_pos","source"
0,"Минску дали ночь на оплату долга за электроэнергию ."
1,"Если деньги так и не поступят на счета компании «Интер РАО ЕЭС», поставки электричества в Белоруссию прекратятся в полночь 29 июня."
2,"Минск так и не оплатил свою задолженность за поставленную электроэнергию, хотя должен был выполнить свои обязательства в минувший понедельник, 27 июня."
3,"Поставщик в лице российской компании «Интер РАО ЕЭС» пообещал ждать поступления денег до 8:30 вторника, 28 июня."
4,"Если долг не будет погашен, поставки электроэнергии в Белоруссию прекратятся в полночь 29 июня."
5,"«Речь шла о том, что нам отключат электроэнергию в 00:00 28-го числа или в 00:00 29-го."
6,"Значит, у нас есть ещё сутки», — цитирует «Лента.ру» пресс-секретаря белорусского министерства энергетики Людмилу Зенькович."
7,"Она также добавила, что пока не знает, переведены ли деньги «Интер РАО»."
8,"Напомним, российский поставщик сократил объём поставок энергии в Минск ещё 9 июня, поскольку к тому времени соседи задолжали нам 1,5 млрд рублей."
9,"Вскоре белорусская сторона выплатила часть долга, и 13 июня поставки возобновились в полном объёме."
10,"Второй транш должен был поступить на счета «Интер РАО» 20 июня."
11,"Не получив денег, компания пообещала прекратить поставки 22-го числа, однако затем предоставила Минску отсрочку до 27 июня."
