"sent_id","par_id","source","book_id","par_pos","sent_pos"
26038,8273,"Мамаша, не курите!",763,1,1
26039,8274,"Курение во время беременности в будущем приведёт ребёнка к психозу.",763,2,1
26040,8275,"У детей, матери которых курили табак во время беременности, повышен риск психотических проявлений в подростковом возрасте, предупреждают британские исследователи.",763,3,1
26041,8275,"Свои слова они подтверждают цифрами: они проанализировали данные о 6 тыс. детей в возрасте 12 лет.",763,3,2
26042,8275,"Все эти подростки прошли опрос по выявлению психотических симптомов, таких, как галлюцинации и бред.",763,3,3
26043,8275,"У 11% опрошенных был выявлен тот или иной психоз или подозрение на него.",763,3,4
26044,8275,"Причем это явно было взаимосвязано с тем, курила мать ребенка во время беременности табак или нет.",763,3,5
26045,8275,"Врачи считают, что многие дети были бы свободны от психозов, если бы их матери в свое время отказались от сигарет.",763,3,6
26046,8275,"Небольшое число женщин, кстати, сообщили об употреблении марихуаны во время беременности, но это видимого влияния на частоту психозов у детей не оказывало.",763,3,7
26047,8276,"О том, что проще – минимизировать вред от сигарет или решительно отказаться от дурной привычки, читайте статью «Электронная затяжка».",763,4,1
