"sent_pos","source"
0,"Советское ТВ выложат в интернет Скоро откроется бесплатный портал CCCP-TV.ru, на котором будут размещены материалы из архивов Гостелерадиофонда."
1,"При открытии портала на нем можно будет посмотреть около 40 часов записей таких передач, как «Кабачок 13 стульев», «Хоккей СССР – Канада», «Чуковский в гостях у детей»."
2,"Потом материалы будут постепенно добавляться."
3,"Почти сразу после открытия можно будет посмотреть передачи «Спокойной ночи, малыши», «В мире животных», «Клуб путешественников», «Голубой огонек» и другие."
4,"Разработкой проекта будет заниматься компания Uravo."
5,"«Для нас этот проект важен прежде всего для популяризации нашего архива», — заявил замдиректора Гостелерадиофонда Варлам Чоговадзе."
6,"CCCP-TV.ru будет бесплатным."
7,"Пользователям нужно будет регистрироваться, и тогда у них появится возможность самим составлять собственную программу для просмотра."
8,"Планируется, что окупаться проект будет за счет рекламы, которая будет стилизована под советские ролики 50—70-х годов."
9,"Всего в архиве Гостелерадиофонда находится более 1 млн единиц звуковых записей и 400 тыс."
10,"единиц аудиовизуальных материалов."
11,"Фонд не первый, кто выкладывает в Сеть архивные материалы."
12,"С 2003 года этим занимается BBC, а на Newstube.ru размещает контент Гостелерадио."
