"sent_pos","source"
0,"Человек и кошка Опрощение англосаксов Господа, спешу довести до вас непроверенную информацию из авторитетного источника: мы все умрём."
1,"Этот, если угодно, девиз удачно предваряет мысли и соображения, сначала затерзавшие меня во время просмотра картины Питера Джексона The Lovely Bones, а после хаотично поразбросанные мной на пространстве колонки, см."
2,"ниже."
3,"По-русски фильм обозвали «Милые кости»: как всегда, неудовлетворительно."
4,"(Иногда мне кажется, что НАТО придвигает свои базы и свои радиолокационные станции к границам России единственно потому, что англосаксов всерьёз пугает та тупая решимость, с которой здешние горе-интеллектуалы деформируют аутентичные западные смыслы."
5,"Я бы, кстати, тоже пугался и тоже бы придвигал, извиняйте.)"
6,"В первом попавшемся словаре находим следующее: bones — шутл."
7,"человек, тело, останки."
8,"Таким образом, оригинальное имя фильма отсылает как к мёртвой девочке, так и к её живым пока ещё родственникам."
9,"Более того, название указывает ещё и на плоть девочки до того момента, когда её убили, и на плоть её мучителя, и вообще на каждого из персонажей картины."
10,"И на тебя, читатель, и на меня."
11,"The Lovely Bones: мы все умрём."
12,"(Но где мы потом окажемся?)"
13,"(«Милое тело» — не вполне то, что нужно, но подошло бы, кажется, гораздо лучше.)"
14,"Отчётное кино разбирается с самым интригующим, на мой вкус, вопросом всех времён и народов: куда чего девается, что остаётся от человека после его физической смерти?"
15,"The Lovely Bones: насколько же английский язык насыщеннее и тоньше русского!"
16,"В этом сочетании одновременно мерцают и жалость к бренному телу, и сарказм по отношению к чему-то такому, что телом якобы управляет-обладает, что пыжится, надувает щёки и до поры до времени хорохорится, а потом тоже куда-то исчезает."
17,"The Lovely Bones: здесь уже есть трезвость, осознание того, что живой пока что человек без малого мёртв, что разница едва различима."
18,"Смыслообразующая цепочка в стиле шутл."
19,": человек — тело — останки."
20,"Неслучайно картина заканчивается следующей закадровой репликой героини: «Я была в этом мире всего лишь мгновение»."
21,"«Но где же ты теперь, заинька?"
22,"!» — захлёбывается от искреннего интереса постановщик."
23,"Впрочем, в смысле художественного результата этот фильм Джексона не великий, как говорится, не «Кинг-Конг»."
24,"Что-то тут не срослось, и что-то до конца не доделалось."
25,"Но всё равно, всё равно: отдаю за эти безукоризненно правильные два часа всю нелепую постсоветскую культурку (равно, впрочем, как и почти всю советскую и даже, простите, не казните, расхваленную-перехваленную культурку дореволюционную)."
26,"Впрочем, бывают счастливые исключения и у нас."
27,"Уже на тридцатой минуте картины горлом пошли строки одного современного поэта: кто там в потёмках меня стережёт мёртвая кошка меня бережёт в мире подземном там а не тут как мою мёртвую кошку зовут."
28,"В России любят долдонить о некоей неуловимой «духовности»: отрыжка старинного быта, дворянская привычка салонного происхождения."
29,"В результате имеем картину мира, исчерпывающе выраженную начальной фразой одного из произведений Платонова: «Фома Пухов резал колбасу на гробе своей жены»."
30,"Запомните, затвердите: у Платонова не пролетарская новация, но именно дворянская традиция."
