"sent_pos","source"
0,"В сирийских СМИ появилась информация о том, что ""Женева-2"" может начаться 12 декабря."
1,"Российские дипломаты ведут консультации с представителями сирийской оппозиции, в том числе в Москве, для подготовки конференции ""Женева-2""."
2,"С этой же целью будут проведены переговоры с делегацией правительства Сирии, передает РИА «Новости»."
3,"Также подтвержден приезд правительственной делегации Сирии, которая проведет в Москве ""обстоятельные консультации"" в контексте подготовки конференции ""Женева-2""."
4,"""Что касается сирийской оппозиции, то мы проводим консультации в Москве и на других международных площадках."
5,"Цель прежняя — обеспечить представительный характер делегации сирийской оппозиции на этом форуме"", — добавил источник."
6,"Конференция в Женеве созывается по инициативе России и США."
7,"Дата пока еще точно не определена."
8,"Ранее в сирийских СМИ появилась информация о том, что ""Женева-2"" может начаться 12 декабря."
9,"Официального подтверждения этой информации пока нет."
