"sent_pos","source"
0,"Михаил Саакашвили уверенно лидирует на досрочных президентских выборах в Грузии."
1,"Предварительные результаты После обработки протоколов с 3070 избирательных участков (из 3512)."
2,"1."
3,"Михаил Саакашвили — 52,1 % (922774 голоса) 2."
4,"Леван Гацелицадзе — 24,98 % (442478 голосов) 3."
5,"Аркади Патаркацишвили — 6,69 % (118481 голос) 4."
6,"Шалва Нателашвили — 6,3 % (111639 голосов) 5."
7,"Давид Гамкрелидзе — 3,91 % (69330 голосов) 6."
8,"Гиорги Маисашвили — 0,74 % (13009 голосов) 7."
9,"Ирина Саишвили-Чантурия — 0,19 % (3401 голос) Комментарии Как заявили наблюдатели от Организацию по безопасности и сотрудничеству в Европе, прошедшие в Грузии президентские выборы, в целом, соответствовали международным стандартам."
10,"Вместе с тем, по мнению делегации ОБСЕ, предвыборная кампания выявила ряд серьезных проблем, среди которых — отсутствие доверия к друг другу среди участников политического процесса."
11,"Президент Грузии Михаил Сааакашвили объявил о переизбрании на пост главы государства, однако лидер оппозиции Леван Гачечиладзе назвал итоги выборов подтасованными и призвал тысячи своих сторонников собраться на митинг в Тбилиси."
12,"В соответствии с грузинской конституцией, если победитель не набрал более половины голосов, должен быть проведен второй тур голосования."
13,"Он может состояться 19 января."
14,"Несколько избирателей с беседе с корреспондентом «Голоса Америки» отметили особую важность выборов, призванных прояснить настроения народа после волны демонстраций протеста в ноябре."
15,"Власти тогда применили силу для разгона манифестантов, а президент Саакашвили объявил чрезвычайное положение."
16,"Это решение вызвало критику и нанесло ущерб демократическому имиджу Грузии."
17,"В интервью «Голосу Америки» наблюдатель от ОБСЕ португальский парламентарий Хуан Суареш сообщил: «Мы подытожим информацию и вынесем заключение на основе выводов участников долгосрочного и краткосрочного мониторинга»."
18,"Глава представительства США в регионе помощник заместителя госсекретаря Мэтью Брайза призвал грузинскую общественность согласится с заключением западных наблюдателей."
19,"Одновременно с избранием президента в стране проходил необязательный к исполнению референдум о членстве страны в НАТО."
20,"Шестеро из семи кандидатов поддержали вступление Грузии в Атлантический альянс."
21,"Столь же единодушно высказывается и население страны."
22,"Однако работник экспедиторской фирмы Давид Мирианашвали принадлежит к меньшинству, считающему, что выбор НАТО будет означать для Грузии потерю российского рынка."
23,"А это, по его словам, будет иметь отрицательные последствия для страны."
24,"Тбилисский врач Акакий Нишнианидзе считает, что Грузия стала пешкой в геополитической игре, которую субботний референдум не решит."
25,"Он говорит, что вопрос политической ориентации Грузии будет решаться в Америке и России."
26,"Архитектор Ираклий Лолашвили голосовал за вступление в НАТО."
27,"По его мнению страны Балтии могут служить прецедентом мирного сосуществования между Москвой и бывшими советскими республиками в составе НАТО."
28,"«Грузия и Россия должны развивать отношения на новой основе равенства."
29,"Русские до сих пор считают нас частью России."
30,"Но это со временем уйдет», — прогнозирует Лолашвили."
