"sent_pos","source"
0,"Моцарт и Мухаммад Интендант берлинской оперы Кирстен Хармс (Kirsten Harms) отказалась от постановки оперы Моцарта «Идоменей» (Idomeneo)."
1,"Отказ от постановки оперы обоснован возможными действиями мусульманских террористов."
2,"Хармс сказала, что в августе она получила информацию от берлинского сенатора по внутренним Кёртинга (Körting) о анонимном звонке."
3,"Последствия возможного террористического акта не возможно представить."
4,"Поэтому, как ответственная за безопасность и жизни работников театра, Кирстен Хармс отказалась от планов постановки оперы."
5,"После такого решения, многие политики и деятели искусства говорят о самоцензуре и послушании перед террористами."
6,"По мнению некоторых политиков — это падение на колени перед террористами."
7,"Указывается на опасность для свободы творчества в Германии."
8,"В опере Моцарта речь идёт об отношении к мировым религиям, в том числе и к исламу."
9,"В опере король Идоменей демонстрирует отрубленные головы Посейдона, Иисуса, Будды и Махаммада и устанавливает эти четыре головы на стулья."
10,"После снятия оперы с репертуара, постановщик оперы Ханс Нойенфельс (Hans Neuenfels) говорит, что это поспешное послушание и истерия."
