"sent_pos","source"
0,"Шесть арабских стран заявили о своей ядерной программе Египет, Тунис, Марокко, Саудовская Аравия, Алжир и Объединенные Арабские Эмираты заявили о своём желании развивать ядерные программы в мирных целях."
1,"Эксперты считают, что это желание вызвано примером Ирана."
2,"Растёт страх перед новыми странами, которые стремятся завладеть ядерным оружием и нарастающей гонкой вооружений на Ближнем востоке."
3,"Бывший премьер-министр и нынешний вице-премьер Израиля Шимон Перес, находясь в Берлине, рассказал анекдот: «Один высокопоставленный член правительства Египта, во время визита в Израиль спрашивает: «Нельзя ли мне осмотреть ядерные объекты в Димоне (Dimona)?"
4,"Объекты, где хранятся израильские атомные бомбы?» Шимон Перес отвечает на это: «Ни в коем случае."
5,"Это выглядит намного пугающе, если вы не знаете, что на самом деле там имеется»»."
6,"Считается, что, примерно, десять лет Израиль де-факто является ядерной державой."
7,"Официально Израиль никогда не заявлял, что он обладает ядерным оружием, однако никто не сомневается в наличии ядерного оружия у Израиля."
8,"Израиль единственная ближневосточная страна, обладающая ядерным оружием."
9,"Ситуация, однако, может измениться из-за Ирана."
10,"Иранские власти утверждают, что в Иране развивается мирная атомная программа."
11,"Но, западные страны убеждены, что Иран способен создать атомную бомбу."
12,"Хотя, в настоящее время, нет веских доказательств против Ирана."
13,"Но, в результате другие арабские страны начинают свои собственные работы в этом направлении."
14,"Это грозит нарушить хрупкое политическое равновесие в регионе."
15,"Представитель международной организации по атомной энергии (МАГАТЭ) подтверждает, что Египет, Марокко, Алжир и Саудовская Аравия обратились к ним за поддержкой."
16,"Тунис и ОАЭ также проявляют интерес."
17,"В принципе, любое государство имеет право на развитие мирного использования ядерной энергии."
18,"МАГАТЭ призвана помогать в этом всем странам и, одновременно, предотвратить при этом создание ядерного оружия."
19,"Однако, в настоящее время растёт озабоченность, что сразу несколько стран ближнего востока могут овладеть ядерным оружием."
20,"Имеются подтверждения ядерных амбиций арабских стран."
21,"В сентября к развитию ядерной программы для всего арабского мира призывал Генеральный секретарь Организации по кооперации стран Персидского залива."
22,"В октябре правительство Египта объявило о возобновлении, через 18 лет, своей ядерной программы."
23,"Египет планирует сооружение атомной электростанции на берегу Средиземного моря."
24,"Это обосновывается ежегодным ростом потребления электроэнергии на 7%."
25,"Египет меняет свой курс от использования других источников энергии."
26,"По оценкам экспертов, Египет в состоянии покрыть возрастающее энергопотребление за счет использования энергии солнца и ветра."
27,"Почему Египет меняет курс?"
28,"Специалисты считают, что это влияние атомной программы Ирана."
29,"Похожая ситуация в Саудовской Аравии."
30,"Саудовская Аравия имеет самые большие в мире запасы нефти, поэтому трудно представить, что там имеются какие-либо энергетические проблемы."
31,"Зачем им нужен атомный реактор?"
32,"Как и Египет, Саудовская Аравия выступала за полностью безъядерный Ближний Восток, однако, их целью всегда были требования о разоружении Израиля."
33,"Все арабские страны заявляют, что они не собираются обогащать уран, что необходимо для создания атомного оружия."
34,"Они подчеркивают, что собираются производить только электроэнергию."
35,"Но, даже такие мирные устремления вызывают озабоченность."
36,"Среди всех ядерных держав, только США, Великобритания и СССР создавали бомбы для военных целей."
37,"Для остальных, мирные цели легли в основу военных."
38,"Ядерное оружие на Ближнем востоке — это катастрофа."
39,"60 лет продолжается конфликт между арабским миром и Израилем."
40,"Когда в 80-х годах Ирак начал свою ядерную программу, Израиль разбомбил их реактор в Осираке (Osirak)."
41,"Сегодня, по данным МАГАТЭ, 39 стран теоретически способны создать атомную бомбу."
42,"МАГАТЭ ячитает, что обогащение урана должно быть запрещено, вместо этого должна быть одна международное предприятие, которое занималась бы этим."
