"sent_pos","source"
0,"Отдать долг Родине всё равно придётся ""Единая Россия"" хочет обложить уклонистов от службы в армии 13-процентным оброком до достижения 60 лет."
1,"Депутаты партии ""Единая Россия"" внесут в Госдуму законопроект, ужесточающий наказание для молодых людей, уклоняющихся от военной службы."
2,"В соответствии с документом, уклонистов могут обложить дополнительным ежемесячным налогом в размере 13% от зарплаты."
3,"При этом отдавать денежный долг вместо воинского их обяжут до достижения 60 лет."
4,"Как пишет РБК, средства, собранные благодаря введению этого ""оброка"", пойдут на поддержку вооруженных сил, в том числе на оказание материальной помощи военнослужащим, пострадавшим в ходе боевых действий."
5,"""Если у молодого человека есть уважительные причины - по состоянию здоровья или в случае прохождения военной службы в других ведомствах, тогда налог взиматься не будет."
6,"Но у нас сегодня очень много обеспеченных детей чиновников, которые не служили в армии, пусть пополняют казну."
7,"С тех, кто будет отказываться, будет взиматься налог через суд"", – заявил автор законопроекта, зампред думского комитета по обороне Франц Клинцевич."
8,"Первый зампред парламентского комитета по обороне, депутат от ЛДПР Сергей Жигарев считает предложение интересным."
9,"При этом он полагает, что налог в 13% – это слишком много."
10,"""Нормальный уровень – 3-4%."
11,"Полученные деньги можно было бы направить на формирование контрактной армии."
12,"У нас каждые полгода по 100 тыс."
13,"человек уклонистов, умножить эту цифру на 3-4% от их зарплаты – получится очень приличная сумма."
14,"Возможно, в 18 лет молодой человек не сможет осознать, что за отказ от службы в армии ему придется платить до самой пенсии."
15,"Но у него будет возможность изменить решение, когда в 25 он начнет много зарабатывать и поймет, что отслужить год может быть проще, чем платить до 60 лет по 13% с постоянно повышающейся зарплаты"", – говорит депутат."
16,"В свою очередь, единоросс Андрей Красов считает, что этот законопроект станет реальным стимулом для службы в армии."
17,"""Кроме этого, надо расширять линейку льгот для тех, кто отслужил."
18,"Например, право поступить в ВУЗ вне конкурса или устройство на госслужбу"", – предлагает он."
19,"Уклонистам же он предлагает запретить занимать государственные должности."
