"sent_pos","source"
0,"Обнародован новый рейтинг самых надёжных банков планеты Российских финансово-кредитных организаций в почётном списке нет."
1,"Американский деловой журнал Global Finance представил ежегодный, уже 19-й по счёту, рейтинг 50 самых надёжных банков мира."
2,"При его составлении главным образом учитываются долгосрочные кредитные рейтинги, а также рейтинги общих активов от агентств Moody's, Standard & Poor's и Fitch."
3,"Как отмечет «Коммерсантъ», каких бы то ни было существенных изменений в почётном перечне по сравнению с прошлым годом не произошло: 45 из 50 банков остались в списке."
4,"К тому же первая десятка рейтинга практически не претерпела изменений."
5,"В перечне всё также лидирует немецкий KfW, за ним идут французский Caisse des Depots et Consignations (CDC) и голландский Bank Nederlandse Gemeenten."
6,"А вот расположившиеся в 2009 году на 4-й и 5-й позициях немецкий Landwirtschaftliche Rentenbank и швейцарский Zuercher Kantonalbank на этот раз поменялись номерами."
7,"В целом же в представленном рейтинге преобладают немецкие, французские и канадские банки (по шесть)."
8,"Нидерландских кредитных организаций три, но все они в первой десятке."
9,"Американских банков четыре, но самый надежный из них — BNY Mellon — только на 30-м месте."
10,"Британских банков три, но все они также далеки от первых мест: HSBC (19-я строчка), Barclays (34-я строчка) и Nationwide Building Society (46-я строчка)."
11,"Авторы рейтинга также составили перечень надёжных банков по регионам."
12,"Так, для Центральной и Восточной Европы таких организаций пять: это чешские Ceska Sporitelna и Komercni Banka, словенский Nova Ljubljanska Banka, польский Bank Polska Kasa Opieki и словацкий Ceskoslovenska Obchodni Banka (CSOB)."
13,"Российские банки не попали даже в региональный рейтинг."
14,"О том, почему наши банки не считаются надёжными, читайте в статье Частного корреспондента «Человек и банк — кто сильнее?»"
