"sent_pos","source"
0,"Владимир Путин обвинил США в экономическом паразитизме Однако российский премьер похвалил американские власти за то, что они сумели поднять планку госдолга и избежать дефолта."
1,"Глава российского правительства полагает, что американская экономика паразитирует на монополизме доллара."
2,"При этом, Владимир Путин остался удовлетворен тем, что США приняли ответственное решение, подняв планку госдолга и избежав дефолта."
3,"Однако в целом эта ситуация вызывает у него тревогу."
4,"«Поиграли и договорились."
5,"Вообще, ничего хорошего в целом в этом нет, это просто отсрочило принятие более системных решений."
6,"Это говорит о том, что страна живёт в долг, это значит, что она живёт не по средствам и перекладывает часть нагрузки своих проблем на всю мировую экономику, паразитирует на мировой экономике и на монопольном долларовом положении», - цитирует премьер-министра «Газета.Ru»."
7,"По словам Владимира Путина, возможный дефолт в США ничего хорошего для мировой экономики не принес бы."
8,"«Современная экономика глобализирована, и все страны так или иначе друг от друга зависят, а американская экономика является одним из локомотивов мировой экономики, и если там происходит системный сбой — нет ничего хорошего."
9,"И дело даже не в том, что некоторые страны, в том числе Россия и Китай, имеют значительную часть долларов в золотовалютных резервах, а дело в том, что возможен системный сбой во всей экономике», — добавил он."
10,"При этом российский премьер привёл мнение некоторых экспертов, которые считают, что США могут быть заинтересованы в дефолте."
11,"«США заинтересованы в этом и в девальвации доллара, чтобы создать лучшие условия для экспорта."
12,"Таким образом американцы смогли бы побороть китайский импорт и европейских конкурентов."
13,"Но у них хватило здравого смысла и ответственности, чтобы принять сбалансированное решение», — заключил премьер."
14,"Подробнее об экономической ситуации в США читайте в статье Частного корреспондента «Лажи не бу...»"
