"sent_pos","source"
0,"ЧМ по футболу обойдётся России в 632 млрд рублей Большинство расходов не связаны с турниром, а будут вложены в строительство дорог и стадионов, развитие средств связи и информтехнологий."
1,"Минспорттуризма обнародовало финансовое обоснование к законопроекту «Об организации и проведении в РФ чемпионата мира по футболу — 2018», включающее смету всех расходов, которые предстоят российскому бюджету и инвесторам при подготовке и проведении мирового первенства."
2,"Общая сумма затрат составит 632,373 млрд рублей."
3,"Как пишут «Известия», в документе указано, что большинство расходов не связаны с самим чемпионатом, а будут вложены в инфраструктуру — строительство и реконструкцию дорог (241,59 млрд рублей), развитие средств связи и информтехнологий и, конечно, строительство стадионов."
4,"При постройке дорог из федерального бюджета будет выделено 66,6 млрд рублей, а регионалы добавят 81,9 млрд рублей."
5,"Ещё 92,9 млрд поступят из внебюджетных источников."
6,"Для обеспечения участников и гостей мундиаля средствами связи понадобится 75,6 млрд рублей, из которых львиная доля — 37,8 млрд — поступит из федерального бюджета."
7,"Строительство спортивных арен будет проведено с запасом: регламент FIFA предусматривает наличие 12 стадионов для проведения первенства, а в 13 российских городах будет построено 16 арен."
8,"Из федерального бюджета строительство 10 стадионов проспонсируют на 123 млрд рублей."
9,"Кроме того, для создания тренировочных баз для команд-участниц понадобится еще 46,35 млрд рублей."
10,"При спортивных базах будут построены и гостиницы."
11,"Возведение и реконструкция аэропортов требует вложения 45,9 млрд рублей, в железные дороги вложат ещё 43,8 млрд рублей, причём из федерального бюджета выделят 44,399 млрд."
12,"Отметим, что около 1 млн участников и зрителей мундиаля воспользуются транспортом бесплатно: такое обязательство закреплено в заявочной книге чемпионата."
13,"По словам главы Минспорттуризма Виталия Мутко, расходы на строительство дорог и аэропортов ни в коем случае не будут включены в расходы на проведение турнира, так как эти объекты в любом случае нуждаются в возведении, и спортивное первенство попросту выступит «катализатором» строительных работ."
14,"Именно поэтому Минспорттуризма выделит отдельной строкой смету на проведение самого чемпионата."
15,"Она составляет 299,39 млрд рублей."
16,"О том, кто и сколько заработал на предыдущем мундиале, читайте в статье Частного корреспондента «Мяч в икре»"
