"sent_pos","source"
0,"В Париже на марш единства пришли 1,5 млн человек В шествии участвовали около 40 глав иностранных государств, включая канцлера Германии Ангелу Меркель и премьера Британии Дэвида Кэмерона, Россию представляет глава МИД Сергей Лавров."
1,"В Париже прошел Респуликанский марш, или марш единства - молчаливая акция в память о жертвах терактов, которые привели к гибели 17 человек."
2,"СМИ со ссылкой на организаторов сообщают, что в центр столицы Франции накануне пришли 1,5 млн человек."
3,"Также в манифестациях по всей стране приняли участие около 700 тысяч человек."
4,"Парижский марш сопровождали усиленные меры безопасности, на нем присутствовали около 40 глав иностранных государств, включая канцлера Германии Ангелу Меркель и премьера Британии Дэвида Кэмерона."
5,"Для участия в Республиканском марше во Францию прибыли около 50 иностранных миссий: главы государств и правительств Германии, Италии, Испании, Великобритании, Турции, Украины и других государств."
6,"Особое внимание уделяется приезду премьера Израиля Беньямина Нетаньяху и палестинского лидера Махмуда Аббаса, которые в этот день вместе выступят против терроризма."
7,"Россию на парижской акции представляет глава МИД РФ Сергей Лавров."
8,"Как передает ТАСС, Лавров прибыл в Елисейский дворец, где его приветствовал президент Франции Франсуа Олланд."
9,"Глава МИД передал французскому лидеру соболезнования в связи с произошедшими во Франции терактами."
10,"Вместе с ним в Елисейский дворец прибыли главы правительств Бельгии, Великобритании, Германии, Италии, Испании и других стран."
11,"Reuters указывает на беспрецедентные меры безопасности."
12,"Все сливные люки на пути шествия были обследованы."
13,"Станции метро, над которым проходил марш, закрыты."
14,"Помимо тысяч полицейских и военных, обеспечивающих безопасность колонн, в толпе работали детективы в штатском, а на крышах - снайперы."
15,"Основная колонна, в составе которой около 50 мировых лидеров, проследовала от площади Республики до площади Нации по бульвару Вольтера."
16,"В толпе реяли флаги Франции."
17,"Также участники марша несли поднятые вертикально огромные карандаши, призванные напомнить о том, что жертвами террористов стали художники-карикатуристы из Charlie Hebdo."
18,"По замыслу организаторов, марш должен был проходить в тишине."
19,"Собравшиеся на площади Республики, впрочем, скандировали ""Шарли, Шарли"" - в память о теракте в редакции сатирического журнала."
20,"Периодически были слышны слова гимна страны - Марсельезы."
21,"Воскресная манифестация стала самой массовой акцией во Франции за десятки лет: 17 лет назад 1,5 миллиона человек собрались на Елисейских полях в центре Парижа, чтобы отпраздновать победу национальной сборной на домашнем Чемпионате мира по футболу."
22,"Напомним, вооруженное нападение на редакцию сатирического еженедельника Charlie Hebdo было совершено в минувшую среду, 7 января."
23,"Погибли 12 человек - десять журналистов и двое охранявших здание полицейских, еще 11 человек получили ранения."
24,"По данным МВД Франции, нападавших было трое."
25,"Один из них сдался полиции в тот же день."
26,"Еще двое - братья Шериф и Саид Куаши - были объявлены в розыск, и 9 января, спустя двое суток после нападения, были обнаружены в 60 км к северу от Парижа и уничтожены в результате проведенной спецоперации."
27,"Практически синхронно со спецоперацией по ликвидации братьев Куаши 9 января французские силовики провели штурм здания магазина кошерных продуктов у Венсенских ворот, в центре Парижа, где 32-летний исламист Амеди Кулибали захватил заложников."
28,"В результате действий спецназа он был уничтожен."
29,"Жертвами террориста стали четыре человека."
