"sent_pos","source"
0,"19 ноября 2008 года в Саратове состоялся Праздник ГИС."
1,"Студенты выпускных курсов СГСЭУ представили ряд проектов, посвященных международному дню ГИС."
2,"Целью праздника была популяризация геоинформатики и ГИС-технологий."
3,"Необходимость в этом обусловлена тем, что сегодня в мире насчитывается не так много пользователей геоинформационных систем, и большинство людей, не связанных с географией, практически ничего не знают о ГИС."
4,"О картографических спутниковых сервисах широкая общественность узнала совсем недавно, когда на этот рынок вышла компания Google."
5,"Однако на самом деле программы для просмотра спутниковых фотографий существуют довольно давно."
6,"Например, компания Microsoft выпустила программу Terraserver ещё несколько лет назад."
7,"С появлением на сайте карт Google спутниковых фотографий, наложенных на обычные карты, началась новая эпоха спутниковых карт."
8,"Пользователи по всему миру с увлечением начали изучать спутниковые фотографии, рассматривая знакомые места."
9,"Проекты, представленные на празднике, предполагали ознакомление с возможностями современных ГИС и приобщение молодого поколения к новейшим технологиям."
