"sent_pos","source"
0,"Мастер-класс режиссёра Оскараса Коршуноваса Будущий обладатель Мейерхольдовского приза готов поделиться секретами своего мастерства."
1,"13 сентября на V Ежегодных Мейерхольдовских встречах состоится вручение приза литовскому режиссёру Оскарасу Коршуновасу, который в рамках гастролей Александринского театра представит в Москве свою новую постановку «Укрощение строптивой»."
2,"Сразу после церемонии награждения маэстро проведёт публичный мастер-класс и дискуссию."
3,"А 14 и 15 сентября жителей и гостей столицы ждут видеопоказы спектаклей литовского режиссёра: «Эдип-царь», «Гамлет», «Путь в Дамаск», «Ромео и Джульетта», «Сон в летнюю ночь», «Мастер и Маргарита»."
4,"Оскарас Коршуновас принадлежит к поколению европейских режиссёров, получивших признание в целом ряде международных проектов и культурных инициатив, случившихся после падения Берлинской стены, давшего театру Европы новую энергию."
5,"С 1990 года Коршуновас осуществил постановку около 30 спектаклей в Литве и по всему миру."
6,"Спектакли Коршуноваса побывали на фестивалях Европы, Америки, Азии, Австралии."
7,"В последние годы самые тесные творческие контакты установились с Польшей, Латвией, Россией, Финляндией, Швецией и Норвегией."
8,"Коршуновас много работал в Королевском театре Стокгольма и Национальном театре Осло над постановками пьес Юна Фоссе, Сары Кейн, обэриутов, Шекспира и Стриндберга."
9,"Проект «Дорога в Дамаск» по двухчастной пьесе Августа Стриндберга был осуществлён в Национальном театре Осло (2006) и в Театре драмы в Клайпеде (2007)."
10,"В 2005 году поставил в театре Et cetera п/р Александра Калягина (Москва) пьесу Сухово-Кобылина «Смерть Тарелкина»."
11,"Об обладателе Мейерхольдовского приза 2009 года и его творчестве читайте в статье Частного корреспондента «Аттила Виднянский: «Мы обязаны ставить перед собой цель»»"
