"sent_pos","source"
0,"Чтение во время войны Я не хочу войны, но и не хочу видеть, как русский постит картинку, где «хлопчик» Давид-Украина топчет Голiафа-Россию Старый мудрый японец Кавабата во время войны признавался, что не может писать – он мог только читать «Сказание о принце Гэндзи», книгу о далекой прекрасной средневековой Японии."
1,"За эти несколько дней, что обсуждали Украину, я вспомнил его несколько раз."
2,"Потому что от новостей становилось дурно, но от Фейсбука – тошнило."
3,"Было физически плохо."
4,"Сколько же прекрасных слов, песен свободы и братства, бесконечного пафоса было в этом либеральном Фэйсбуке."
5,"Одна призывала – друзья, мы же пойдем защищать наших сыновей от отправки на фронт, когда и куда идти митинговать?"
6,"Другая описывала свой дом в ста километрах под Москвой, вырыть подпол для хранения овощей там дело пары дней, а потом можете начинать вашу войну."
7,"У первой не было сына, умение второй копать вызывало некоторые сомнения, но это не важно."
8,"Ради такого случая либералы взяли на вооружение высокий штиль, который по законам постмодернизма в обычное время ненавидят."
9,"Я, видимо, очень испорченный человек, но мне было неловко."
10,"Неловко из-за то, что один шагнувший в седьмой десяток Лимонов написал, что готов ехать и сражаться на украинских землях – среди миллиона постов либерально настроенных граждан в поддержку Украины я не видел ни одного (!"
11,"), где высказывалось бы подобное желание."
12,"Только посты, селфи с митинга, опять посты… Было странно, что так много внимания уделяли тому, что рубль упадет."
13,"Непонятно, почему почти никто не заговорил о двойных стандартах: США («Просто немыслимо, что в XXI столетии можно вести себя так, будто на дворе XIX век, - вторгаться в другую страну под абсолютно надуманным предлогом», Керри) только и делает, что вводит войска в другие страны, но это нормально, митингов у либералов не вызвала ни Ливия, ни Ирак, ни далее по списку."
14,"Мне действительно одному так кажется?"
15,"Я единственный не разделяю этот прекраснодушный пафос митингов?"
16,"А сколько, Боже, сколько ненависти к России – не к Путину даже, а к собственной стране."
17,"Ненависти, презрения, плевков и чего только не."
18,"Если ваши родители поругались с соседями, будучи явно неправы, ведут себя некрасиво, так вот получилось, вы отречетесь от них и закидаете их грязью?"
19,"У либералов же, что собственно не есть открытие, ассоциирования себя со страной нет."
20,"С абстрактными демократией, «своим классом», «общечеловеческими ценностями» и со всем прочим – есть, тут – нет."
21,"Есть – они, есть – «эта страна», субъектно-объектные отношения."
22,"От «этой страны» можно постоянно что-то требовать, но в ответ ей давать ничего не нужно – даже признания родства."
23,"Как-то так им это удается и получается."
24,"От этого уже хотелось закрыть интернет и не открывать его, хотелось уйти очень далеко."
25,"Не знаю, чего хотелось, но не читать всего этого и забыть, что прочел."
26,"Я не хочу, конечно же, войны (ее и не будет, что геополитически вроде бы ясно), но и не хочу видеть, как вроде бы русский постит картинку, где «хлопчик» Давид-Украина топчет Голiафа-Россию."
27,"Разве нет третьего пути?"
28,"Без ненависти к другой и своей стране?"
29,"Это прозвучит неловко, но единственный антидот от этого было – отчитываться другим."
30,"В начале украинских дел я взял Водолазкина – после его «Лавра» (который в том же Фэйсбуке обвиняли – роман де о средневековой Руси, выполняет заказ на патриотизм то есть."
31,"Какой бред – гениальные книги не пишут по заказу."
