"sent_pos","source"
0,"Международная федерация футбольных ассоциаций (FIFA) отстранила от работы двух высокопоставленных сотрудников."
1,"В воскресенье комитет по этике ФИФА постановил временно отстранить от исполнения обязанностей Мохамеда бин Хаммана из Катара и Джека Уорнера из Тринидада и Тобаго."
2,"Оба обвиняются в предложении взяток в размере 40 тыс."
3,"долларов двум членам Карибского футбольного союза за голосование на предстоящих выборах президента ФИФА."
4,"Хаммам и Уорнер отрицают все обвинения в свой адрес."
5,"Отстранения последовало за субботним заявлением бин Хаммана о том, что он снимает свою кандидатуру с выборов президента ФИФА, которые назначены на следующую среду."
6,"Таким образом действующий президент швейцарец Йозеф Блаттер останется единственным кандидатом на этот пост."
7,"В воскресенье комитет по этике снял с него все обвинения."
8,"Блаттер был вынужден пройти процедуру проверки после того, как Хаммам заявил, что глава организации мог знать о взятках."
9,"Джек Уорнер раскритиковал действия комитета по этике, заявив, что обвинения против него и бин Хаммана были «мотивированы политическими соображениями»."
