"sent_pos","source"
0,"Когда зацветают яблони на Марсе?"
1,"В интернете теперь можно узнать прогноз космической погоды."
2,"Федеральное космическое агентство России совместно с Физическим институтом Российской академии наук (ФИАН) с 8 ноября 2010 года начало публиковать на своём сайте оперативные данные о космической погоде, сообщается на сайте Роскосмоса."
3,"Как поясняют эксперты, под космической погодой в наши дни понимается постоянно расширяющийся класс явлений, которые регистрируются в окружающей среде и околоземном пространстве, но имеют внешнее космическое происхождение."
4,"К таким явлениям относятся возмущения магнитного поля Земли, скачкообразные изменения плотности верхней атмосферы планеты после солнечных вспышек, сбои дальней радиосвязи, изменения радиационного состояния околоземного пространства, а также на орбитах действия космических аппаратов и трассах межпланетных станций."
5,"Большинство перечисленных факторов негативно влияют не только на самочувствие человека, но и сказываются на работоспособности техники."
6,"Особую важность учёт и предупреждение об изменениях космической погоды приобретут после начала освоения Луны и Марса, значительно менее защищённых от внешних факторов, чем Земля."
7,"В настоящее время на сайте Роскосмоса доступны последние изображения Солнца, информация о текущем состоянии солнечной активности, данные о количестве солнечных вспышек за сутки, сведения о возмущениях магнитного поля и магнитных бурях за последние трое суток, а также прогноз состояния магнитного поля Земли на 27 дней."
8,"Данные обновляются каждые 30 минут."
9,"Просматривать информацию в режиме реального времени можно здесь."
