"sent_pos","source"
0,"В Вологде пройдёт очередной фестиваль европейского молодого кино VOICES По традиции за главный приз Фестиваля будут бороться 10 дебютных и вторых полнометражных художественных фильмов молодых режиссеров со всей Европы."
1,"С 4 по 8 июля в Вологде пройдет очередной фестиваль европейского молодого кино VOICES (Vologda Independent Cinema from European Screens)."
2,"Международный Фестиваль полнометражных художественных фильмов, стал местом встречи для нового поколения европейских режиссеров."
3,"Фестиваль каждый год представляет работы как известных, так и начинающих кинематографистов."
4,"VOICES – Международный фестиваль."
5,"Подтверждением этому является как программа фильмов, так и гости фестиваля, которые приезжают в Вологду со всех концов Европы."
6,"За четыре фестивальных года Вологду для себя открыли более 400 звезд современного европейского кинематографа, в их числе: Паоло Тавиани, Клаудиа Кардинале, Кшиштоф Занусси, Хью Хадсон, Белла Тарр, Йос Стелинг, Пабло Берхер, Катя Риманн, Гоша Куценко, Александр Сокуров, Алексей Гуськов, Яна Троянова, Василий Сигарев и многие другие."
7,"В этом году акцент при составлении программы сделан на кино Великобритании."
8,"По традиции за главный приз Фестиваля будут бороться 10 дебютных и вторых полнометражных художественных фильмов молодых режиссеров со всей Европы."
9,"Подборка конкурсных фильмов обещает удивить своей разножанровостью: от комедии до фильма ужасов, от мелодрамы до мультфильма."
10,"Такой экспериментальный подход стал возможен благодаря новому программному директору VOICES - Маркусу Дюффнеру."
11,"Традиционно в конкурсе участвует фильм из России - это дебютный, экспериментальный фильм совсем еще юного режиссера, выпускника ВГИКа Владимира Бека."
