"sent_pos","source"
0,"Политики ХДС/ХСС и СПД высказываются критически в адрес польского министра обороны Радека Сикорски (Radek Sikorski), который сравнил договор между Россией и Германией о строительстве газопровода по дну газопровод Балтийского моря с пактом Гитлера и Сталина."
1,"Политик СПД Ханс-Ульрих Клозе (Hans-Ulrich Klose) требует, чтобы Премьер-министр Польши Казимиж Марцинкевич (Kazimierz Marcinkiewicz) призвал к порядку своего министра обороны."
2,"Сикорски должен взять свои слова обратно и как можно быстрее."
3,"Политик ХДС Эккарт фон Клёден (Eckart von Klaeden) говорит об абсолютно бессмысленном сравнении."
4,"Сикорски обвиняет правительство Германии в то, что оно поддерживает Россию, которая стремится играть роль сверх державы в области поставки энергетических ресурсов."
5,"«Польша особенно чувствительна к соглашениям, которые заключаются через её голову», сказал Сикорски в Брюсселе."
6,"«Это традиции Локарно."
7,"Это традиции пакта Молотов — Риббентроп."
8,"Это был XX век."
9,"Мы не хотим повторения»."
10,"Пакт о ненападении между фашистской Германией и Советским Союзом привёл к разделу Польши."
11,"Этот пакт был подписан в августе 1939 года министрами иностранных дел Риббентропом и Молотовым."
12,"Национал - консервативное правительство Польши недовольно тем, что газопровод через Балтийское море между Россией и Германией будет строиться без участия Польши, которая считает, что это противоречит её интересам."
13,"Президент Польши Лех Качиньский (Lech Kaczynski) увязывает вопрос о балтийском газопроводе с улучшением отношений между Польшей и Германией."
14,"Правительство Германии не принимает претензий со стороны Польши."
